Country,Gender,Demographics Question,Demographics Response,Question,Survey Year,Value%
Congo Democratic Republic,M,Education,Primary,... if she refuses to have sex with him,2013,29.7
Congo Democratic Republic,M,Education,Secondary,... if she refuses to have sex with him,2013,23
Cote d'Ivoire,F,Education,Higher,... if she burns the food,2011,2.3
Cote d'Ivoire,F,Education,Secondary,... if she burns the food,2011,9.8
Cote d'Ivoire,F,Education,Primary,... if she burns the food,2011,17.9
Cote d'Ivoire,F,Education,No education,... if she burns the food,2011,18.7
Cote d'Ivoire,M,Education,Higher,... if she burns the food,2011,5
Cote d'Ivoire,M,Education,Secondary,... if she burns the food,2011,11.8
Cote d'Ivoire,M,Education,No education,... if she burns the food,2011,13.3
Cote d'Ivoire,M,Education,Primary,... if she burns the food,2011,14.5
Cote d'Ivoire,F,Education,Higher,... for at least one specific reason,2011,17.8
Cote d'Ivoire,F,Education,No education,... for at least one specific reason,2011,51.3
Cote d'Ivoire,F,Education,Primary,... for at least one specific reason,2011,50.1
Cote d'Ivoire,F,Education,Secondary,... for at least one specific reason,2011,39.5
Cote d'Ivoire,F,Education,Higher,... if she argues with him,2011,7.2
Cote d'Ivoire,F,Education,No education,... if she argues with him,2011,38.9
Cote d'Ivoire,F,Education,Primary,... if she argues with him,2011,34.7
Cote d'Ivoire,F,Education,Secondary,... if she argues with him,2011,24.6
Cote d'Ivoire,F,Education,Higher,... if she goes out without telling him,2011,2.7
Cote d'Ivoire,F,Education,No education,... if she goes out without telling him,2011,32
Cote d'Ivoire,F,Education,Primary,... if she goes out without telling him,2011,26.9
Cote d'Ivoire,F,Education,Secondary,... if she goes out without telling him,2011,14
Cote d'Ivoire,F,Education,Higher,... if she neglects the children,2011,8.8
Cote d'Ivoire,F,Education,No education,... if she neglects the children,2011,36.3
Cote d'Ivoire,F,Education,Primary,... if she neglects the children,2011,32.6
Cote d'Ivoire,F,Education,Secondary,... if she neglects the children,2011,26.2
Cote d'Ivoire,F,Education,Higher,... if she refuses to have sex with him,2011,2.9
Cote d'Ivoire,F,Education,No education,... if she refuses to have sex with him,2011,28.3
Cote d'Ivoire,F,Education,Primary,... if she refuses to have sex with him,2011,18.2
Cote d'Ivoire,F,Education,Secondary,... if she refuses to have sex with him,2011,9.3
Cote d'Ivoire,M,Education,Higher,... for at least one specific reason,2011,19.1
Cote d'Ivoire,M,Education,No education,... for at least one specific reason,2011,44.7
Cote d'Ivoire,M,Education,Primary,... for at least one specific reason,2011,45.9
Cote d'Ivoire,M,Education,Secondary,... for at least one specific reason,2011,40.5
Cote d'Ivoire,M,Education,Higher,... if she argues with him,2011,10.8
Cote d'Ivoire,M,Education,No education,... if she argues with him,2011,30.4
Cote d'Ivoire,M,Education,Primary,... if she argues with him,2011,29.2
Cote d'Ivoire,M,Education,Secondary,... if she argues with him,2011,20.9
Cote d'Ivoire,M,Education,Higher,... if she goes out without telling him,2011,5.5
Cote d'Ivoire,M,Education,No education,... if she goes out without telling him,2011,28
Cote d'Ivoire,M,Education,Primary,... if she goes out without telling him,2011,24.3
Cote d'Ivoire,M,Education,Secondary,... if she goes out without telling him,2011,17.2
Cote d'Ivoire,M,Education,Higher,... if she neglects the children,2011,10.9
Cote d'Ivoire,M,Education,No education,... if she neglects the children,2011,30.2
Cote d'Ivoire,M,Education,Primary,... if she neglects the children,2011,31.5
Cote d'Ivoire,M,Education,Secondary,... if she neglects the children,2011,28.6
Cote d'Ivoire,M,Education,Higher,... if she refuses to have sex with him,2011,1.3
Cote d'Ivoire,M,Education,No education,... if she refuses to have sex with him,2011,15.9
Cote d'Ivoire,M,Education,Primary,... if she refuses to have sex with him,2011,14.4
Cote d'Ivoire,M,Education,Secondary,... if she refuses to have sex with him,2011,7.4
Dominican Republic,F,Education,Higher,... if she burns the food,2013,0
Dominican Republic,F,Education,Secondary,... if she burns the food,2013,0.5
Dominican Republic,F,Education,Primary,... if she burns the food,2013,1.3
Dominican Republic,F,Education,No education,... if she burns the food,2013,1.9
Dominican Republic,M,Education,Higher,... if she burns the food,2013,0
Dominican Republic,M,Education,Secondary,... if she burns the food,2013,0.6
Dominican Republic,M,Education,Primary,... if she burns the food,2013,1.5
Dominican Republic,M,Education,No education,... if she burns the food,2013,3.1
Dominican Republic,F,Education,Higher,... for at least one specific reason,2013,0.5
Dominican Republic,F,Education,No education,... for at least one specific reason,2013,3.9
Dominican Republic,F,Education,Primary,... for at least one specific reason,2013,4.4
Dominican Republic,F,Education,Secondary,... for at least one specific reason,2013,2
Dominican Republic,F,Education,Higher,... if she argues with him,2013,0.2
Dominican Republic,F,Education,No education,... if she argues with him,2013,3.3
Dominican Republic,F,Education,Primary,... if she argues with him,2013,1.2
Dominican Republic,F,Education,Secondary,... if she argues with him,2013,0.5
Dominican Republic,F,Education,Higher,... if she goes out without telling him,2013,0.2
Dominican Republic,F,Education,No education,... if she goes out without telling him,2013,1.9
Dominican Republic,F,Education,Primary,... if she goes out without telling him,2013,1.5
Dominican Republic,F,Education,Secondary,... if she goes out without telling him,2013,0.7
Dominican Republic,F,Education,Higher,... if she neglects the children,2013,0.3
Dominican Republic,F,Education,No education,... if she neglects the children,2013,2.5
Dominican Republic,F,Education,Primary,... if she neglects the children,2013,3.3
Dominican Republic,F,Education,Secondary,... if she neglects the children,2013,1.5
Dominican Republic,F,Education,Higher,... if she refuses to have sex with him,2013,0.2
Dominican Republic,F,Education,No education,... if she refuses to have sex with him,2013,2.1
Dominican Republic,F,Education,Primary,... if she refuses to have sex with him,2013,0.6
Dominican Republic,F,Education,Secondary,... if she refuses to have sex with him,2013,0.3
Dominican Republic,M,Education,Higher,... for at least one specific reason,2013,0.9
Dominican Republic,M,Education,No education,... for at least one specific reason,2013,10.4
Dominican Republic,M,Education,Primary,... for at least one specific reason,2013,6.6
Dominican Republic,M,Education,Secondary,... for at least one specific reason,2013,2.7
Dominican Republic,M,Education,Higher,... if she argues with him,2013,0.1
Dominican Republic,M,Education,No education,... if she argues with him,2013,3
Dominican Republic,M,Education,Primary,... if she argues with him,2013,1.7
Dominican Republic,M,Education,Secondary,... if she argues with him,2013,0.7
Dominican Republic,M,Education,Higher,... if she goes out without telling him,2013,0.2
Dominican Republic,M,Education,No education,... if she goes out without telling him,2013,5
Dominican Republic,M,Education,Primary,... if she goes out without telling him,2013,3.9
Dominican Republic,M,Education,Secondary,... if she goes out without telling him,2013,1.1
Dominican Republic,M,Education,Higher,... if she neglects the children,2013,0.3
Dominican Republic,M,Education,No education,... if she neglects the children,2013,6
Dominican Republic,M,Education,Primary,... if she neglects the children,2013,3.9
Dominican Republic,M,Education,Secondary,... if she neglects the children,2013,1.4
Dominican Republic,M,Education,Higher,... if she refuses to have sex with him,2013,0.3
Dominican Republic,M,Education,No education,... if she refuses to have sex with him,2013,0.9
Dominican Republic,M,Education,Primary,... if she refuses to have sex with him,2013,0.9
Dominican Republic,M,Education,Secondary,... if she refuses to have sex with him,2013,0.5
Egypt,F,Education,Higher,... if she burns the food,2014,1.1
Egypt,F,Education,Secondary,... if she burns the food,2014,4.9
Egypt,F,Education,Primary,... if she burns the food,2014,10.9
Egypt,F,Education,No education,... if she burns the food,2014,13.1
Egypt,F,Education,Higher,... for at least one specific reason,2014,13.3
Egypt,F,Education,No education,... for at least one specific reason,2014,53.1
Egypt,F,Education,Primary,... for at least one specific reason,2014,47.2
Egypt,F,Education,Secondary,... for at least one specific reason,2014,31.3
Egypt,F,Education,Higher,... if she argues with him,2014,2.5
Egypt,F,Education,No education,... if she argues with him,2014,23.4
Egypt,F,Education,Primary,... if she argues with him,2014,20.4
Egypt,F,Education,Secondary,... if she argues with him,2014,9
Egypt,F,Education,Higher,... if she goes out without telling him,2014,6.5
Egypt,F,Education,No education,... if she goes out without telling him,2014,41.8
Egypt,F,Education,Primary,... if she goes out without telling him,2014,36.7
Egypt,F,Education,Secondary,... if she goes out without telling him,2014,20.9
Egypt,F,Education,Higher,... if she neglects the children,2014,6
Egypt,F,Education,No education,... if she neglects the children,2014,38.6
Egypt,F,Education,Primary,... if she neglects the children,2014,34.8
Egypt,F,Education,Secondary,... if she neglects the children,2014,20.2
Egypt,F,Education,Higher,... if she refuses to have sex with him,2014,6.7
Egypt,F,Education,No education,... if she refuses to have sex with him,2014,33.4
Egypt,F,Education,Primary,... if she refuses to have sex with him,2014,28.6
Egypt,F,Education,Secondary,... if she refuses to have sex with him,2014,15.4
Eritrea,F,Education,Higher,... if she burns the food,2002,5.1
Eritrea,F,Education,Secondary,... if she burns the food,2002,15.7
Eritrea,F,Education,Primary,... if she burns the food,2002,31
Eritrea,F,Education,No education,... if she burns the food,2002,33.8
Eritrea,F,Education,Higher,... for at least one specific reason,2002,32.1
Eritrea,F,Education,No education,... for at least one specific reason,2002,77.5
Eritrea,F,Education,Primary,... for at least one specific reason,2002,73.9
Eritrea,F,Education,Secondary,... for at least one specific reason,2002,50.3
Eritrea,F,Education,Higher,... if she argues with him,2002,9.8
Eritrea,F,Education,No education,... if she argues with him,2002,55.1
Eritrea,F,Education,Primary,... if she argues with him,2002,43.3
Eritrea,F,Education,Secondary,... if she argues with him,2002,20.9
Eritrea,F,Education,Higher,... if she goes out without telling him,2002,9.3
Eritrea,F,Education,No education,... if she goes out without telling him,2002,61.5
Eritrea,F,Education,Primary,... if she goes out without telling him,2002,52.8
Eritrea,F,Education,Secondary,... if she goes out without telling him,2002,26.8
Eritrea,F,Education,Higher,... if she neglects the children,2002,18.8
Eritrea,F,Education,No education,... if she neglects the children,2002,55.2
Eritrea,F,Education,Primary,... if she neglects the children,2002,54.7
Eritrea,F,Education,Secondary,... if she neglects the children,2002,36.3
Eritrea,F,Education,Higher,... if she refuses to have sex with him,2002,9
Eritrea,F,Education,No education,... if she refuses to have sex with him,2002,58.3
Eritrea,F,Education,Primary,... if she refuses to have sex with him,2002,47.3
Eritrea,F,Education,Secondary,... if she refuses to have sex with him,2002,23.8
Eswatini,F,Education,Higher,... if she burns the food,2006,0.2
Eswatini,F,Education,Secondary,... if she burns the food,2006,1.4
Eswatini,F,Education,Primary,... if she burns the food,2006,5.2
Eswatini,F,Education,No education,... if she burns the food,2006,5.3
Eswatini,M,Education,Higher,... if she burns the food,2006,1
Eswatini,M,Education,Secondary,... if she burns the food,2006,2.8
Eswatini,M,Education,No education,... if she burns the food,2006,4.1
Eswatini,M,Education,Primary,... if she burns the food,2006,6.8
Eswatini,F,Education,Higher,... for at least one specific reason,2006,3.9
Eswatini,F,Education,No education,... for at least one specific reason,2006,30.1
Eswatini,F,Education,Primary,... for at least one specific reason,2006,31.4
Eswatini,F,Education,Secondary,... for at least one specific reason,2006,19.7
Eswatini,F,Education,Higher,... if she argues with him,2006,2.1
Eswatini,F,Education,No education,... if she argues with him,2006,23.9
Eswatini,F,Education,Primary,... if she argues with him,2006,23.9
Eswatini,F,Education,Secondary,... if she argues with him,2006,13.8
Eswatini,F,Education,Higher,... if she goes out without telling him,2006,1.2
Eswatini,F,Education,No education,... if she goes out without telling him,2006,11.8
Eswatini,F,Education,Primary,... if she goes out without telling him,2006,13.9
Eswatini,F,Education,Secondary,... if she goes out without telling him,2006,7.1
Eswatini,F,Education,Higher,... if she neglects the children,2006,1.4
Eswatini,F,Education,No education,... if she neglects the children,2006,12.2
Eswatini,F,Education,Primary,... if she neglects the children,2006,14.9
Eswatini,F,Education,Secondary,... if she neglects the children,2006,10
Eswatini,F,Education,Higher,... if she refuses to have sex with him,2006,0.3
Eswatini,F,Education,No education,... if she refuses to have sex with him,2006,7.6
Eswatini,F,Education,Primary,... if she refuses to have sex with him,2006,5.8
Eswatini,F,Education,Secondary,... if she refuses to have sex with him,2006,1.5
Eswatini,M,Education,Higher,... for at least one specific reason,2006,10.4
Eswatini,M,Education,No education,... for at least one specific reason,2006,28
Eswatini,M,Education,Primary,... for at least one specific reason,2006,40.9
Eswatini,M,Education,Secondary,... for at least one specific reason,2006,28.5
Eswatini,M,Education,Higher,... if she argues with him,2006,7.7
Eswatini,M,Education,No education,... if she argues with him,2006,21.1
Eswatini,M,Education,Primary,... if she argues with him,2006,30.6
Eswatini,M,Education,Secondary,... if she argues with him,2006,19.8
Eswatini,M,Education,Higher,... if she goes out without telling him,2006,4.1
Eswatini,M,Education,No education,... if she goes out without telling him,2006,11.5
Eswatini,M,Education,Primary,... if she goes out without telling him,2006,21
Eswatini,M,Education,Secondary,... if she goes out without telling him,2006,12.9
Eswatini,M,Education,Higher,... if she neglects the children,2006,5.1
Eswatini,M,Education,No education,... if she neglects the children,2006,12.2
Eswatini,M,Education,Primary,... if she neglects the children,2006,21
Eswatini,M,Education,Secondary,... if she neglects the children,2006,13.3
Eswatini,M,Education,Higher,... if she refuses to have sex with him,2006,1.5
Eswatini,M,Education,No education,... if she refuses to have sex with him,2006,6.1
Eswatini,M,Education,Primary,... if she refuses to have sex with him,2006,6.3
Eswatini,M,Education,Secondary,... if she refuses to have sex with him,2006,1.9
Ethiopia,F,Education,Higher,... if she burns the food,2016,6.4
Ethiopia,F,Education,Secondary,... if she burns the food,2016,17.7
Ethiopia,F,Education,Primary,... if she burns the food,2016,39.4
Ethiopia,F,Education,No education,... if she burns the food,2016,49.3
Ethiopia,M,Education,Higher,... if she burns the food,2016,3.2
Ethiopia,M,Education,Secondary,... if she burns the food,2016,5.3
Ethiopia,M,Education,Primary,... if she burns the food,2016,12.3
Ethiopia,M,Education,No education,... if she burns the food,2016,16.7
Ethiopia,F,Education,Higher,... for at least one specific reason,2016,26.1
Ethiopia,F,Education,No education,... for at least one specific reason,2016,71.9
Ethiopia,F,Education,Primary,... for at least one specific reason,2016,63.7
Ethiopia,F,Education,Secondary,... for at least one specific reason,2016,41.9
Ethiopia,F,Education,Higher,... if she argues with him,2016,9.6
Ethiopia,F,Education,No education,... if she argues with him,2016,50.9
Ethiopia,F,Education,Primary,... if she argues with him,2016,42.3
Ethiopia,F,Education,Secondary,... if she argues with him,2016,21.4
Ethiopia,F,Education,Higher,... if she goes out without telling him,2016,11.7
Ethiopia,F,Education,No education,... if she goes out without telling him,2016,52.2
Ethiopia,F,Education,Primary,... if she goes out without telling him,2016,42.3
Ethiopia,F,Education,Secondary,... if she goes out without telling him,2016,25.2
Ethiopia,F,Education,Higher,... if she neglects the children,2016,19.6
Ethiopia,F,Education,No education,... if she neglects the children,2016,54.5
Ethiopia,F,Education,Primary,... if she neglects the children,2016,47.7
Ethiopia,F,Education,Secondary,... if she neglects the children,2016,31.2
Ethiopia,F,Education,Higher,... if she refuses to have sex with him,2016,5.6
Ethiopia,F,Education,No education,... if she refuses to have sex with him,2016,44
Ethiopia,F,Education,Primary,... if she refuses to have sex with him,2016,32.9
Ethiopia,F,Education,Secondary,... if she refuses to have sex with him,2016,16.1
Ethiopia,M,Education,Higher,... for at least one specific reason,2016,11.2
Ethiopia,M,Education,No education,... for at least one specific reason,2016,36
Ethiopia,M,Education,Primary,... for at least one specific reason,2016,29
Ethiopia,M,Education,Secondary,... for at least one specific reason,2016,18
Ethiopia,M,Education,Higher,... if she argues with him,2016,5.5
Ethiopia,M,Education,No education,... if she argues with him,2016,21.5
Ethiopia,M,Education,Primary,... if she argues with him,2016,17.4
Ethiopia,M,Education,Secondary,... if she argues with him,2016,7.9
Ethiopia,M,Education,Higher,... if she goes out without telling him,2016,5.6
Ethiopia,M,Education,No education,... if she goes out without telling him,2016,22.4
Ethiopia,M,Education,Primary,... if she goes out without telling him,2016,17.7
Ethiopia,M,Education,Secondary,... if she goes out without telling him,2016,10.2
Ethiopia,M,Education,Higher,... if she neglects the children,2016,7.5
Ethiopia,M,Education,No education,... if she neglects the children,2016,25.9
Ethiopia,M,Education,Primary,... if she neglects the children,2016,19.3
Ethiopia,M,Education,Secondary,... if she neglects the children,2016,13
Ethiopia,M,Education,Higher,... if she refuses to have sex with him,2016,4.3
Ethiopia,M,Education,No education,... if she refuses to have sex with him,2016,17.4
Ethiopia,M,Education,Primary,... if she refuses to have sex with him,2016,13.3
Ethiopia,M,Education,Secondary,... if she refuses to have sex with him,2016,6.4
Gabon,F,Education,Higher,... if she burns the food,2012,2.2
Gabon,F,Education,Secondary,... if she burns the food,2012,9.6
Gabon,F,Education,No education,... if she burns the food,2012,15.9
Gabon,F,Education,Primary,... if she burns the food,2012,16.6
Gabon,M,Education,Higher,... if she burns the food,2012,3.5
Gabon,M,Education,Primary,... if she burns the food,2012,6.9
Gabon,M,Education,Secondary,... if she burns the food,2012,7.2
Gabon,M,Education,No education,... if she burns the food,2012,9.9
Gabon,F,Education,Higher,... for at least one specific reason,2012,24.1
Gabon,F,Education,No education,... for at least one specific reason,2012,58.7
Gabon,F,Education,Primary,... for at least one specific reason,2012,59
Gabon,F,Education,Secondary,... for at least one specific reason,2012,50.7
Gabon,F,Education,Higher,... if she argues with him,2012,10.9
Gabon,F,Education,No education,... if she argues with him,2012,37.1
Gabon,F,Education,Primary,... if she argues with him,2012,35
Gabon,F,Education,Secondary,... if she argues with him,2012,24.7
Gabon,F,Education,Higher,... if she goes out without telling him,2012,3.8
Gabon,F,Education,No education,... if she goes out without telling him,2012,35.6
Gabon,F,Education,Primary,... if she goes out without telling him,2012,32.6
Gabon,F,Education,Secondary,... if she goes out without telling him,2012,15.7
Gabon,F,Education,Higher,... if she neglects the children,2012,17.1
Gabon,F,Education,No education,... if she neglects the children,2012,50.2
Gabon,F,Education,Primary,... if she neglects the children,2012,46.2
Gabon,F,Education,Secondary,... if she neglects the children,2012,41.1
Gabon,F,Education,Higher,... if she refuses to have sex with him,2012,2.2
Gabon,F,Education,No education,... if she refuses to have sex with him,2012,23.2
Gabon,F,Education,Primary,... if she refuses to have sex with him,2012,16.3
Gabon,F,Education,Secondary,... if she refuses to have sex with him,2012,6.4
Gabon,M,Education,Higher,... for at least one specific reason,2012,23.5
Gabon,M,Education,No education,... for at least one specific reason,2012,37.4
Gabon,M,Education,Primary,... for at least one specific reason,2012,40.1
Gabon,M,Education,Secondary,... for at least one specific reason,2012,43.6
Gabon,M,Education,Higher,... if she argues with him,2012,11.3
Gabon,M,Education,No education,... if she argues with him,2012,21.3
Gabon,M,Education,Primary,... if she argues with him,2012,20.7
Gabon,M,Education,Secondary,... if she argues with him,2012,21
Gabon,M,Education,Higher,... if she goes out without telling him,2012,6.3
Gabon,M,Education,No education,... if she goes out without telling him,2012,16.3
Gabon,M,Education,Primary,... if she goes out without telling him,2012,17.7
Gabon,M,Education,Secondary,... if she goes out without telling him,2012,14.8
Gabon,M,Education,Higher,... if she neglects the children,2012,16.4
Gabon,M,Education,No education,... if she neglects the children,2012,26.3
Gabon,M,Education,Primary,... if she neglects the children,2012,28.3
Gabon,M,Education,Secondary,... if she neglects the children,2012,32.4
Gabon,M,Education,Higher,... if she refuses to have sex with him,2012,1.7
Gabon,M,Education,No education,... if she refuses to have sex with him,2012,15.7
Gabon,M,Education,Primary,... if she refuses to have sex with him,2012,7.3
Gabon,M,Education,Secondary,... if she refuses to have sex with him,2012,5.5
Gambia,F,Education,Higher,... if she burns the food,2013,1.9
Gambia,F,Education,Secondary,... if she burns the food,2013,7
Gambia,F,Education,No education,... if she burns the food,2013,13.4
Gambia,F,Education,Primary,... if she burns the food,2013,13.7
Gambia,M,Education,Higher,... if she burns the food,2013,2.3
Gambia,M,Education,No education,... if she burns the food,2013,4.7
Gambia,M,Education,Secondary,... if she burns the food,2013,7
Gambia,M,Education,Primary,... if she burns the food,2013,10.2
Gambia,F,Education,Higher,... for at least one specific reason,2013,28.2
Gambia,F,Education,No education,... for at least one specific reason,2013,67.8
Gambia,F,Education,Primary,... for at least one specific reason,2013,66.8
Gambia,F,Education,Secondary,... for at least one specific reason,2013,47.1
Gambia,F,Education,Higher,... if she argues with him,2013,4.2
Gambia,F,Education,No education,... if she argues with him,2013,29.8
Gambia,F,Education,Primary,... if she argues with him,2013,29.8
Gambia,F,Education,Secondary,... if she argues with him,2013,17.3
Gambia,F,Education,Higher,... if she goes out without telling him,2013,11.9
Gambia,F,Education,No education,... if she goes out without telling him,2013,52
Gambia,F,Education,Primary,... if she goes out without telling him,2013,49.7
Gambia,F,Education,Secondary,... if she goes out without telling him,2013,30.1
Gambia,F,Education,Higher,... if she neglects the children,2013,12.8
Gambia,F,Education,No education,... if she neglects the children,2013,42.1
Gambia,F,Education,Primary,... if she neglects the children,2013,40.9
Gambia,F,Education,Secondary,... if she neglects the children,2013,27.3
Gambia,F,Education,Higher,... if she refuses to have sex with him,2013,17.4
Gambia,F,Education,No education,... if she refuses to have sex with him,2013,54.7
Gambia,F,Education,Primary,... if she refuses to have sex with him,2013,53.3
Gambia,F,Education,Secondary,... if she refuses to have sex with him,2013,32
Gambia,M,Education,Higher,... for at least one specific reason,2013,15.4
Gambia,M,Education,No education,... for at least one specific reason,2013,35.2
Gambia,M,Education,Primary,... for at least one specific reason,2013,41.9
Gambia,M,Education,Secondary,... for at least one specific reason,2013,32.5
Gambia,M,Education,Higher,... if she argues with him,2013,2.7
Gambia,M,Education,No education,... if she argues with him,2013,12
Gambia,M,Education,Primary,... if she argues with him,2013,16.6
Gambia,M,Education,Secondary,... if she argues with him,2013,11.1
Gambia,M,Education,Higher,... if she goes out without telling him,2013,8.3
Gambia,M,Education,No education,... if she goes out without telling him,2013,24.6
Gambia,M,Education,Primary,... if she goes out without telling him,2013,27.9
Gambia,M,Education,Secondary,... if she goes out without telling him,2013,18.8
Gambia,M,Education,Higher,... if she neglects the children,2013,10.2
Gambia,M,Education,No education,... if she neglects the children,2013,19.9
Gambia,M,Education,Primary,... if she neglects the children,2013,23
Gambia,M,Education,Secondary,... if she neglects the children,2013,18.8
Gambia,M,Education,Higher,... if she refuses to have sex with him,2013,4.6
Gambia,M,Education,No education,... if she refuses to have sex with him,2013,23.4
Gambia,M,Education,Primary,... if she refuses to have sex with him,2013,26.4
Gambia,M,Education,Secondary,... if she refuses to have sex with him,2013,17.4
Ghana,F,Education,Higher,... if she burns the food,2014,1.1
Ghana,F,Education,Secondary,... if she burns the food,2014,4.7
Ghana,F,Education,Primary,... if she burns the food,2014,9.7
Ghana,F,Education,No education,... if she burns the food,2014,15.4
Ghana,M,Education,Higher,... if she burns the food,2014,0.9
Ghana,M,Education,Secondary,... if she burns the food,2014,2.8
Ghana,M,Education,No education,... if she burns the food,2014,4
Ghana,M,Education,Primary,... if she burns the food,2014,4.1
Ghana,F,Education,Higher,... for at least one specific reason,2014,4.2
Ghana,F,Education,No education,... for at least one specific reason,2014,47.1
Ghana,F,Education,Primary,... for at least one specific reason,2014,34.7
Ghana,F,Education,Secondary,... for at least one specific reason,2014,22.6
Ghana,F,Education,Higher,... if she argues with him,2014,1.6
Ghana,F,Education,No education,... if she argues with him,2014,30.3
Ghana,F,Education,Primary,... if she argues with him,2014,20
Ghana,F,Education,Secondary,... if she argues with him,2014,10.9
Ghana,F,Education,Higher,... if she goes out without telling him,2014,2.3
Ghana,F,Education,No education,... if she goes out without telling him,2014,30.8
Ghana,F,Education,Primary,... if she goes out without telling him,2014,22.4
Ghana,F,Education,Secondary,... if she goes out without telling him,2014,11.4
Ghana,F,Education,Higher,... if she neglects the children,2014,3.1
Ghana,F,Education,No education,... if she neglects the children,2014,36.6
Ghana,F,Education,Primary,... if she neglects the children,2014,26.1
Ghana,F,Education,Secondary,... if she neglects the children,2014,16.1
Ghana,F,Education,Higher,... if she refuses to have sex with him,2014,1.1
Ghana,F,Education,No education,... if she refuses to have sex with him,2014,29
Ghana,F,Education,Primary,... if she refuses to have sex with him,2014,14
Ghana,F,Education,Secondary,... if she refuses to have sex with him,2014,7.2
Ghana,M,Education,Higher,... for at least one specific reason,2014,3.1
Ghana,M,Education,No education,... for at least one specific reason,2014,23.5
Ghana,M,Education,Primary,... for at least one specific reason,2014,18.4
Ghana,M,Education,Secondary,... for at least one specific reason,2014,12
Ghana,M,Education,Higher,... if she argues with him,2014,1.6
Ghana,M,Education,No education,... if she argues with him,2014,9
Ghana,M,Education,Primary,... if she argues with him,2014,9.6
Ghana,M,Education,Secondary,... if she argues with him,2014,5.4
Ghana,M,Education,Higher,... if she goes out without telling him,2014,1.7
Ghana,M,Education,No education,... if she goes out without telling him,2014,15.5
Ghana,M,Education,Primary,... if she goes out without telling him,2014,8.8
Ghana,M,Education,Secondary,... if she goes out without telling him,2014,5.8
Ghana,M,Education,Higher,... if she neglects the children,2014,1.8
Ghana,M,Education,No education,... if she neglects the children,2014,15.7
Ghana,M,Education,Primary,... if she neglects the children,2014,12.8
Ghana,M,Education,Secondary,... if she neglects the children,2014,7.6
Ghana,M,Education,Higher,... if she refuses to have sex with him,2014,1.5
Ghana,M,Education,No education,... if she refuses to have sex with him,2014,12.8
Ghana,M,Education,Primary,... if she refuses to have sex with him,2014,6.7
Ghana,M,Education,Secondary,... if she refuses to have sex with him,2014,3.8
Guatemala,F,Education,Higher,... if she burns the food,2014,0.1
Guatemala,F,Education,Secondary,... if she burns the food,2014,1.1
Guatemala,F,Education,Primary,... if she burns the food,2014,5.7
Guatemala,F,Education,No education,... if she burns the food,2014,8.3
Guatemala,M,Education,Higher,... if she burns the food,2014,0.3
Guatemala,M,Education,No education,... if she burns the food,2014,0.9
Guatemala,M,Education,Secondary,... if she burns the food,2014,1
Guatemala,M,Education,Primary,... if she burns the food,2014,1.8
Guatemala,F,Education,Higher,... for at least one specific reason,2014,0.8
Guatemala,F,Education,No education,... for at least one specific reason,2014,18.3
Guatemala,F,Education,Primary,... for at least one specific reason,2014,14.3
Guatemala,F,Education,Secondary,... for at least one specific reason,2014,5.2
Guatemala,F,Education,Higher,... if she argues with him,2014,0.3
Guatemala,F,Education,No education,... if she argues with him,2014,5.7
Guatemala,F,Education,Primary,... if she argues with him,2014,4.5
Guatemala,F,Education,Secondary,... if she argues with him,2014,1.1
Guatemala,F,Education,Higher,... if she goes out without telling him,2014,0
Guatemala,F,Education,No education,... if she goes out without telling him,2014,6.2
Guatemala,F,Education,Primary,... if she goes out without telling him,2014,5
Guatemala,F,Education,Secondary,... if she goes out without telling him,2014,1.2
Guatemala,F,Education,Higher,... if she neglects the children,2014,0.5
Guatemala,F,Education,No education,... if she neglects the children,2014,11.9
Guatemala,F,Education,Primary,... if she neglects the children,2014,9.9
Guatemala,F,Education,Secondary,... if she neglects the children,2014,3.8
Guatemala,F,Education,Higher,... if she refuses to have sex with him,2014,0.1
Guatemala,F,Education,No education,... if she refuses to have sex with him,2014,4.4
Guatemala,F,Education,Primary,... if she refuses to have sex with him,2014,3.4
Guatemala,F,Education,Secondary,... if she refuses to have sex with him,2014,0.5
Guatemala,M,Education,Higher,... for at least one specific reason,2014,1.8
Guatemala,M,Education,No education,... for at least one specific reason,2014,8.7
Guatemala,M,Education,Primary,... for at least one specific reason,2014,8.1
Guatemala,M,Education,Secondary,... for at least one specific reason,2014,7.2
Guatemala,M,Education,Higher,... if she argues with him,2014,0.5
Guatemala,M,Education,No education,... if she argues with him,2014,2.1
Guatemala,M,Education,Primary,... if she argues with him,2014,2.8
Guatemala,M,Education,Secondary,... if she argues with him,2014,2.7
Guatemala,M,Education,Higher,... if she goes out without telling him,2014,0.2
Guatemala,M,Education,No education,... if she goes out without telling him,2014,2.4
Guatemala,M,Education,Primary,... if she goes out without telling him,2014,2.7
Guatemala,M,Education,Secondary,... if she goes out without telling him,2014,1.6
Guatemala,M,Education,Higher,... if she neglects the children,2014,1.1
Guatemala,M,Education,No education,... if she neglects the children,2014,5.1
Guatemala,M,Education,Primary,... if she neglects the children,2014,4.9
Guatemala,M,Education,Secondary,... if she neglects the children,2014,4.1
Guatemala,M,Education,Higher,... if she refuses to have sex with him,2014,0.4
Guatemala,M,Education,No education,... if she refuses to have sex with him,2014,1
Guatemala,M,Education,Primary,... if she refuses to have sex with him,2014,1.8
Guatemala,M,Education,Secondary,... if she refuses to have sex with him,2014,1.4
