Country,Gender,Demographics Question,Demographics Response,Question,Survey Year,Value%
Congo Democratic Republic,M,Employment,Unemployed,... for at least one specific reason,2013,67.8
Congo Democratic Republic,M,Employment,Employed for cash,... if she argues with him,2013,42
Congo Democratic Republic,M,Employment,Employed for kind,... if she argues with him,2013,36.1
Congo Democratic Republic,M,Employment,Unemployed,... if she argues with him,2013,45.6
Congo Democratic Republic,M,Employment,Employed for cash,... if she goes out without telling him,2013,31.6
Congo Democratic Republic,M,Employment,Employed for kind,... if she goes out without telling him,2013,30
Congo Democratic Republic,M,Employment,Unemployed,... if she goes out without telling him,2013,37.4
Congo Democratic Republic,M,Employment,Employed for cash,... if she neglects the children,2013,38.9
Congo Democratic Republic,M,Employment,Employed for kind,... if she neglects the children,2013,36.5
Congo Democratic Republic,M,Employment,Unemployed,... if she neglects the children,2013,46.3
Congo Democratic Republic,M,Employment,Employed for cash,... if she refuses to have sex with him,2013,22.9
Congo Democratic Republic,M,Employment,Employed for kind,... if she refuses to have sex with him,2013,20.1
Congo Democratic Republic,M,Employment,Unemployed,... if she refuses to have sex with him,2013,26.4
Cote d'Ivoire,F,Employment,Unemployed,... if she burns the food,2011,15.7
Cote d'Ivoire,F,Employment,Employed for cash,... if she burns the food,2011,16.4
Cote d'Ivoire,F,Employment,Employed for kind,... if she burns the food,2011,17.3
Cote d'Ivoire,M,Employment,Employed for cash,... if she burns the food,2011,11.5
Cote d'Ivoire,M,Employment,Employed for kind,... if she burns the food,2011,13.9
Cote d'Ivoire,M,Employment,Unemployed,... if she burns the food,2011,16.4
Cote d'Ivoire,F,Employment,Employed for cash,... for at least one specific reason,2011,48.5
Cote d'Ivoire,F,Employment,Employed for kind,... for at least one specific reason,2011,52.4
Cote d'Ivoire,F,Employment,Unemployed,... for at least one specific reason,2011,44
Cote d'Ivoire,F,Employment,Employed for cash,... if she argues with him,2011,35.9
Cote d'Ivoire,F,Employment,Employed for kind,... if she argues with him,2011,37.1
Cote d'Ivoire,F,Employment,Unemployed,... if she argues with him,2011,29.8
Cote d'Ivoire,F,Employment,Employed for cash,... if she goes out without telling him,2011,28
Cote d'Ivoire,F,Employment,Employed for kind,... if she goes out without telling him,2011,28.8
Cote d'Ivoire,F,Employment,Unemployed,... if she goes out without telling him,2011,22.6
Cote d'Ivoire,F,Employment,Employed for cash,... if she neglects the children,2011,33.4
Cote d'Ivoire,F,Employment,Employed for kind,... if she neglects the children,2011,35.8
Cote d'Ivoire,F,Employment,Unemployed,... if she neglects the children,2011,29.7
Cote d'Ivoire,F,Employment,Employed for cash,... if she refuses to have sex with him,2011,22.9
Cote d'Ivoire,F,Employment,Employed for kind,... if she refuses to have sex with him,2011,23.9
Cote d'Ivoire,F,Employment,Unemployed,... if she refuses to have sex with him,2011,17.4
Cote d'Ivoire,M,Employment,Employed for cash,... for at least one specific reason,2011,40.7
Cote d'Ivoire,M,Employment,Employed for kind,... for at least one specific reason,2011,45.5
Cote d'Ivoire,M,Employment,Unemployed,... for at least one specific reason,2011,44.4
Cote d'Ivoire,M,Employment,Employed for cash,... if she argues with him,2011,25.2
Cote d'Ivoire,M,Employment,Employed for kind,... if she argues with him,2011,30.6
Cote d'Ivoire,M,Employment,Unemployed,... if she argues with him,2011,23.2
Cote d'Ivoire,M,Employment,Employed for cash,... if she goes out without telling him,2011,21.6
Cote d'Ivoire,M,Employment,Employed for kind,... if she goes out without telling him,2011,26.5
Cote d'Ivoire,M,Employment,Unemployed,... if she goes out without telling him,2011,19.5
Cote d'Ivoire,M,Employment,Employed for cash,... if she neglects the children,2011,27.3
Cote d'Ivoire,M,Employment,Employed for kind,... if she neglects the children,2011,33.9
Cote d'Ivoire,M,Employment,Unemployed,... if she neglects the children,2011,30.5
Cote d'Ivoire,M,Employment,Employed for cash,... if she refuses to have sex with him,2011,11.1
Cote d'Ivoire,M,Employment,Employed for kind,... if she refuses to have sex with him,2011,17
Cote d'Ivoire,M,Employment,Unemployed,... if she refuses to have sex with him,2011,9.5
Dominican Republic,F,Employment,Employed for cash,... if she burns the food,2013,0.5
Dominican Republic,F,Employment,Employed for kind,... if she burns the food,2013,0.7
Dominican Republic,F,Employment,Unemployed,... if she burns the food,2013,0.8
Dominican Republic,M,Employment,Unemployed,... if she burns the food,2013,0.9
Dominican Republic,F,Employment,Employed for cash,... for at least one specific reason,2013,2.1
Dominican Republic,F,Employment,Employed for kind,... for at least one specific reason,2013,2.2
Dominican Republic,F,Employment,Unemployed,... for at least one specific reason,2013,2.7
Dominican Republic,F,Employment,Employed for cash,... if she argues with him,2013,0.7
Dominican Republic,F,Employment,Employed for kind,... if she argues with him,2013,0.5
Dominican Republic,F,Employment,Unemployed,... if she argues with him,2013,0.7
Dominican Republic,F,Employment,Employed for cash,... if she goes out without telling him,2013,0.8
Dominican Republic,F,Employment,Employed for kind,... if she goes out without telling him,2013,1
Dominican Republic,F,Employment,Unemployed,... if she goes out without telling him,2013,0.8
Dominican Republic,F,Employment,Employed for cash,... if she neglects the children,2013,1.5
Dominican Republic,F,Employment,Employed for kind,... if she neglects the children,2013,1.7
Dominican Republic,F,Employment,Unemployed,... if she neglects the children,2013,2
Dominican Republic,F,Employment,Employed for cash,... if she refuses to have sex with him,2013,0.3
Dominican Republic,F,Employment,Employed for kind,... if she refuses to have sex with him,2013,0.6
Dominican Republic,F,Employment,Unemployed,... if she refuses to have sex with him,2013,0.5
Dominican Republic,M,Employment,Unemployed,... for at least one specific reason,2013,4.2
Dominican Republic,M,Employment,Unemployed,... if she argues with him,2013,1.1
Dominican Republic,M,Employment,Unemployed,... if she goes out without telling him,2013,2.2
Dominican Republic,M,Employment,Unemployed,... if she neglects the children,2013,2.3
Dominican Republic,M,Employment,Unemployed,... if she refuses to have sex with him,2013,0.6
Egypt,F,Employment,Employed for cash,... if she burns the food,2014,4.4
Egypt,F,Employment,Unemployed,... if she burns the food,2014,7.1
Egypt,F,Employment,Employed for kind,... if she burns the food,2014,20.8
Egypt,F,Employment,Employed for cash,... for at least one specific reason,2014,24.1
Egypt,F,Employment,Employed for kind,... for at least one specific reason,2014,62.3
Egypt,F,Employment,Unemployed,... for at least one specific reason,2014,37
Egypt,F,Employment,Employed for cash,... if she argues with him,2014,6.6
Egypt,F,Employment,Employed for kind,... if she argues with him,2014,30.3
Egypt,F,Employment,Unemployed,... if she argues with him,2014,13.4
Egypt,F,Employment,Employed for cash,... if she goes out without telling him,2014,15.1
Egypt,F,Employment,Employed for kind,... if she goes out without telling him,2014,45.4
Egypt,F,Employment,Unemployed,... if she goes out without telling him,2014,26.8
Egypt,F,Employment,Employed for cash,... if she neglects the children,2014,14.7
Egypt,F,Employment,Employed for kind,... if she neglects the children,2014,43
Egypt,F,Employment,Unemployed,... if she neglects the children,2014,25.3
Egypt,F,Employment,Employed for cash,... if she refuses to have sex with him,2014,13.2
Egypt,F,Employment,Employed for kind,... if she refuses to have sex with him,2014,39.4
Egypt,F,Employment,Unemployed,... if she refuses to have sex with him,2014,20.5
Eritrea,F,Employment,Employed for cash,... if she burns the food,2002,27.2
Eritrea,F,Employment,Unemployed,... if she burns the food,2002,28.2
Eritrea,F,Employment,Employed for kind,... if she burns the food,2002,46.1
Eritrea,F,Employment,Employed for cash,... for at least one specific reason,2002,65.5
Eritrea,F,Employment,Employed for kind,... for at least one specific reason,2002,82.8
Eritrea,F,Employment,Unemployed,... for at least one specific reason,2002,70.9
Eritrea,F,Employment,Employed for cash,... if she argues with him,2002,36.8
Eritrea,F,Employment,Employed for kind,... if she argues with him,2002,60.2
Eritrea,F,Employment,Unemployed,... if she argues with him,2002,45
Eritrea,F,Employment,Employed for cash,... if she goes out without telling him,2002,43.8
Eritrea,F,Employment,Employed for kind,... if she goes out without telling him,2002,63.1
Eritrea,F,Employment,Unemployed,... if she goes out without telling him,2002,52.5
Eritrea,F,Employment,Employed for cash,... if she neglects the children,2002,49.5
Eritrea,F,Employment,Employed for kind,... if she neglects the children,2002,62.5
Eritrea,F,Employment,Unemployed,... if she neglects the children,2002,50.3
Eritrea,F,Employment,Employed for cash,... if she refuses to have sex with him,2002,39.8
Eritrea,F,Employment,Employed for kind,... if she refuses to have sex with him,2002,59.5
Eritrea,F,Employment,Unemployed,... if she refuses to have sex with him,2002,48.7
Eswatini,F,Employment,Employed for cash,... if she burns the food,2006,1.9
Eswatini,F,Employment,Unemployed,... if she burns the food,2006,3.6
Eswatini,F,Employment,Employed for kind,... if she burns the food,2006,5.4
Eswatini,M,Employment,Employed for cash,... if she burns the food,2006,2.5
Eswatini,M,Employment,Unemployed,... if she burns the food,2006,5.7
Eswatini,M,Employment,Employed for kind,... if she burns the food,2006,6.6
Eswatini,F,Employment,Employed for cash,... for at least one specific reason,2006,17.9
Eswatini,F,Employment,Employed for kind,... for at least one specific reason,2006,38.1
Eswatini,F,Employment,Unemployed,... for at least one specific reason,2006,26.4
Eswatini,F,Employment,Employed for cash,... if she argues with him,2006,13.9
Eswatini,F,Employment,Employed for kind,... if she argues with him,2006,29
Eswatini,F,Employment,Unemployed,... if she argues with him,2006,18.7
Eswatini,F,Employment,Employed for cash,... if she goes out without telling him,2006,5.4
Eswatini,F,Employment,Employed for kind,... if she goes out without telling him,2006,9.1
Eswatini,F,Employment,Unemployed,... if she goes out without telling him,2006,11.8
Eswatini,F,Employment,Employed for cash,... if she neglects the children,2006,7.4
Eswatini,F,Employment,Employed for kind,... if she neglects the children,2006,15.4
Eswatini,F,Employment,Unemployed,... if she neglects the children,2006,13.5
Eswatini,F,Employment,Employed for cash,... if she refuses to have sex with him,2006,2.9
Eswatini,F,Employment,Employed for kind,... if she refuses to have sex with him,2006,3.6
Eswatini,F,Employment,Unemployed,... if she refuses to have sex with him,2006,3.6
Eswatini,M,Employment,Employed for cash,... for at least one specific reason,2006,24.8
Eswatini,M,Employment,Employed for kind,... for at least one specific reason,2006,37.7
Eswatini,M,Employment,Unemployed,... for at least one specific reason,2006,38.1
Eswatini,M,Employment,Employed for cash,... if she argues with him,2006,17.9
Eswatini,M,Employment,Employed for kind,... if she argues with him,2006,26.8
Eswatini,M,Employment,Unemployed,... if she argues with him,2006,27.7
Eswatini,M,Employment,Employed for cash,... if she goes out without telling him,2006,11.6
Eswatini,M,Employment,Employed for kind,... if she goes out without telling him,2006,16.7
Eswatini,M,Employment,Unemployed,... if she goes out without telling him,2006,18.5
Eswatini,M,Employment,Employed for cash,... if she neglects the children,2006,11.3
Eswatini,M,Employment,Employed for kind,... if she neglects the children,2006,21.4
Eswatini,M,Employment,Unemployed,... if she neglects the children,2006,18.9
Eswatini,M,Employment,Employed for cash,... if she refuses to have sex with him,2006,3
Eswatini,M,Employment,Employed for kind,... if she refuses to have sex with him,2006,5.7
Eswatini,M,Employment,Unemployed,... if she refuses to have sex with him,2006,4.2
Ethiopia,F,Employment,Employed for cash,... if she burns the food,2016,30.2
Ethiopia,F,Employment,Unemployed,... if she burns the food,2016,40
Ethiopia,F,Employment,Employed for kind,... if she burns the food,2016,47.9
Ethiopia,M,Employment,Unemployed,... if she burns the food,2016,6.7
Ethiopia,M,Employment,Employed for cash,... if she burns the food,2016,7.7
Ethiopia,M,Employment,Employed for kind,... if she burns the food,2016,14.3
Ethiopia,F,Employment,Employed for cash,... for at least one specific reason,2016,54.6
Ethiopia,F,Employment,Employed for kind,... for at least one specific reason,2016,71.3
Ethiopia,F,Employment,Unemployed,... for at least one specific reason,2016,62.5
Ethiopia,F,Employment,Employed for cash,... if she argues with him,2016,33.8
Ethiopia,F,Employment,Employed for kind,... if she argues with him,2016,49
Ethiopia,F,Employment,Unemployed,... if she argues with him,2016,42.4
Ethiopia,F,Employment,Employed for cash,... if she goes out without telling him,2016,36
Ethiopia,F,Employment,Employed for kind,... if she goes out without telling him,2016,46.5
Ethiopia,F,Employment,Unemployed,... if she goes out without telling him,2016,45.2
Ethiopia,F,Employment,Employed for cash,... if she neglects the children,2016,40.7
Ethiopia,F,Employment,Employed for kind,... if she neglects the children,2016,53.1
Ethiopia,F,Employment,Unemployed,... if she neglects the children,2016,47.7
Ethiopia,F,Employment,Employed for cash,... if she refuses to have sex with him,2016,25.7
Ethiopia,F,Employment,Employed for kind,... if she refuses to have sex with him,2016,41.4
Ethiopia,F,Employment,Unemployed,... if she refuses to have sex with him,2016,35.4
Ethiopia,M,Employment,Employed for cash,... for at least one specific reason,2016,17.5
Ethiopia,M,Employment,Employed for kind,... for at least one specific reason,2016,33.6
Ethiopia,M,Employment,Unemployed,... for at least one specific reason,2016,20.9
Ethiopia,M,Employment,Employed for cash,... if she argues with him,2016,9.3
Ethiopia,M,Employment,Employed for kind,... if she argues with him,2016,19.9
Ethiopia,M,Employment,Unemployed,... if she argues with him,2016,11.7
Ethiopia,M,Employment,Employed for cash,... if she goes out without telling him,2016,10.6
Ethiopia,M,Employment,Employed for kind,... if she goes out without telling him,2016,20.5
Ethiopia,M,Employment,Unemployed,... if she goes out without telling him,2016,11.5
Ethiopia,M,Employment,Employed for cash,... if she neglects the children,2016,11.6
Ethiopia,M,Employment,Employed for kind,... if she neglects the children,2016,23.4
Ethiopia,M,Employment,Unemployed,... if she neglects the children,2016,14.9
Ethiopia,M,Employment,Employed for cash,... if she refuses to have sex with him,2016,8
Ethiopia,M,Employment,Employed for kind,... if she refuses to have sex with him,2016,15.3
Ethiopia,M,Employment,Unemployed,... if she refuses to have sex with him,2016,9
Gabon,F,Employment,Employed for cash,... if she burns the food,2012,10.4
Gabon,F,Employment,Unemployed,... if she burns the food,2012,10.6
Gabon,F,Employment,Employed for kind,... if she burns the food,2012,12
Gabon,M,Employment,Employed for kind,... if she burns the food,2012,5
Gabon,M,Employment,Employed for cash,... if she burns the food,2012,6.5
Gabon,M,Employment,Unemployed,... if she burns the food,2012,8.2
Gabon,F,Employment,Employed for cash,... for at least one specific reason,2012,48.8
Gabon,F,Employment,Employed for kind,... for at least one specific reason,2012,57.7
Gabon,F,Employment,Unemployed,... for at least one specific reason,2012,50.5
Gabon,F,Employment,Employed for cash,... if she argues with him,2012,26.3
Gabon,F,Employment,Employed for kind,... if she argues with him,2012,31.7
Gabon,F,Employment,Unemployed,... if she argues with him,2012,25.1
Gabon,F,Employment,Employed for cash,... if she goes out without telling him,2012,18.6
Gabon,F,Employment,Employed for kind,... if she goes out without telling him,2012,26.8
Gabon,F,Employment,Unemployed,... if she goes out without telling him,2012,18.4
Gabon,F,Employment,Employed for cash,... if she neglects the children,2012,38.2
Gabon,F,Employment,Employed for kind,... if she neglects the children,2012,48.3
Gabon,F,Employment,Unemployed,... if she neglects the children,2012,40.8
Gabon,F,Employment,Employed for cash,... if she refuses to have sex with him,2012,10.4
Gabon,F,Employment,Employed for kind,... if she refuses to have sex with him,2012,12.3
Gabon,F,Employment,Unemployed,... if she refuses to have sex with him,2012,7.1
Gabon,M,Employment,Employed for cash,... for at least one specific reason,2012,39.5
Gabon,M,Employment,Employed for kind,... for at least one specific reason,2012,44.1
Gabon,M,Employment,Unemployed,... for at least one specific reason,2012,39.6
Gabon,M,Employment,Employed for cash,... if she argues with him,2012,20.1
Gabon,M,Employment,Employed for kind,... if she argues with him,2012,16.5
Gabon,M,Employment,Unemployed,... if she argues with him,2012,18.8
Gabon,M,Employment,Employed for cash,... if she goes out without telling him,2012,14.1
Gabon,M,Employment,Employed for kind,... if she goes out without telling him,2012,13.3
Gabon,M,Employment,Unemployed,... if she goes out without telling him,2012,14.1
Gabon,M,Employment,Employed for cash,... if she neglects the children,2012,28.5
Gabon,M,Employment,Employed for kind,... if she neglects the children,2012,37.8
Gabon,M,Employment,Unemployed,... if she neglects the children,2012,29.3
Gabon,M,Employment,Employed for cash,... if she refuses to have sex with him,2012,5.4
Gabon,M,Employment,Employed for kind,... if she refuses to have sex with him,2012,6.8
Gabon,M,Employment,Unemployed,... if she refuses to have sex with him,2012,7.1
Gambia,F,Employment,Unemployed,... if she burns the food,2013,8.8
Gambia,F,Employment,Employed for kind,... if she burns the food,2013,12.1
Gambia,F,Employment,Employed for cash,... if she burns the food,2013,12.5
Gambia,M,Employment,Employed for cash,... if she burns the food,2013,4.3
Gambia,M,Employment,Unemployed,... if she burns the food,2013,9.7
Gambia,M,Employment,Employed for kind,... if she burns the food,2013,10.7
Gambia,F,Employment,Employed for cash,... for at least one specific reason,2013,63.8
Gambia,F,Employment,Employed for kind,... for at least one specific reason,2013,67.2
Gambia,F,Employment,Unemployed,... for at least one specific reason,2013,52.8
Gambia,F,Employment,Employed for cash,... if she argues with him,2013,27.8
Gambia,F,Employment,Employed for kind,... if she argues with him,2013,30.2
Gambia,F,Employment,Unemployed,... if she argues with him,2013,20.2
Gambia,F,Employment,Employed for cash,... if she goes out without telling him,2013,47.2
Gambia,F,Employment,Employed for kind,... if she goes out without telling him,2013,53.1
Gambia,F,Employment,Unemployed,... if she goes out without telling him,2013,36.4
Gambia,F,Employment,Employed for cash,... if she neglects the children,2013,39.8
Gambia,F,Employment,Employed for kind,... if she neglects the children,2013,44.6
Gambia,F,Employment,Unemployed,... if she neglects the children,2013,30.4
Gambia,F,Employment,Employed for cash,... if she refuses to have sex with him,2013,49.6
Gambia,F,Employment,Employed for kind,... if she refuses to have sex with him,2013,51.4
Gambia,F,Employment,Unemployed,... if she refuses to have sex with him,2013,39.7
Gambia,M,Employment,Employed for cash,... for at least one specific reason,2013,30.3
Gambia,M,Employment,Employed for kind,... for at least one specific reason,2013,47.4
Gambia,M,Employment,Unemployed,... for at least one specific reason,2013,35.4
Gambia,M,Employment,Employed for cash,... if she argues with him,2013,9.8
Gambia,M,Employment,Employed for kind,... if she argues with him,2013,20.7
Gambia,M,Employment,Unemployed,... if she argues with him,2013,12.3
Gambia,M,Employment,Employed for cash,... if she goes out without telling him,2013,17.8
Gambia,M,Employment,Employed for kind,... if she goes out without telling him,2013,35.3
Gambia,M,Employment,Unemployed,... if she goes out without telling him,2013,24.1
Gambia,M,Employment,Employed for cash,... if she neglects the children,2013,16.8
Gambia,M,Employment,Employed for kind,... if she neglects the children,2013,30.5
Gambia,M,Employment,Unemployed,... if she neglects the children,2013,20.6
Gambia,M,Employment,Employed for cash,... if she refuses to have sex with him,2013,18.2
Gambia,M,Employment,Employed for kind,... if she refuses to have sex with him,2013,25.7
Gambia,M,Employment,Unemployed,... if she refuses to have sex with him,2013,20
Ghana,F,Employment,Employed for cash,... if she burns the food,2014,6.3
Ghana,F,Employment,Unemployed,... if she burns the food,2014,8.3
Ghana,F,Employment,Employed for kind,... if she burns the food,2014,10.2
Ghana,M,Employment,Employed for cash,... if she burns the food,2014,2.6
Ghana,M,Employment,Unemployed,... if she burns the food,2014,2.7
Ghana,M,Employment,Employed for kind,... if she burns the food,2014,5.2
Ghana,F,Employment,Employed for cash,... for at least one specific reason,2014,23.9
Ghana,F,Employment,Employed for kind,... for at least one specific reason,2014,41.1
Ghana,F,Employment,Unemployed,... for at least one specific reason,2014,30.7
Ghana,F,Employment,Employed for cash,... if she argues with him,2014,13.6
Ghana,F,Employment,Employed for kind,... if she argues with him,2014,23.1
Ghana,F,Employment,Unemployed,... if she argues with him,2014,15.8
Ghana,F,Employment,Employed for cash,... if she goes out without telling him,2014,13.9
Ghana,F,Employment,Employed for kind,... if she goes out without telling him,2014,26.5
Ghana,F,Employment,Unemployed,... if she goes out without telling him,2014,16.4
Ghana,F,Employment,Employed for cash,... if she neglects the children,2014,17.8
Ghana,F,Employment,Employed for kind,... if she neglects the children,2014,30.2
Ghana,F,Employment,Unemployed,... if she neglects the children,2014,22.6
Ghana,F,Employment,Employed for cash,... if she refuses to have sex with him,2014,9.7
Ghana,F,Employment,Employed for kind,... if she refuses to have sex with him,2014,21.2
Ghana,F,Employment,Unemployed,... if she refuses to have sex with him,2014,12.4
Ghana,M,Employment,Employed for cash,... for at least one specific reason,2014,11.9
Ghana,M,Employment,Employed for kind,... for at least one specific reason,2014,19.9
Ghana,M,Employment,Unemployed,... for at least one specific reason,2014,13.7
Ghana,M,Employment,Employed for cash,... if she argues with him,2014,5.6
Ghana,M,Employment,Employed for kind,... if she argues with him,2014,8.4
Ghana,M,Employment,Unemployed,... if she argues with him,2014,5.6
Ghana,M,Employment,Employed for cash,... if she goes out without telling him,2014,6.3
Ghana,M,Employment,Employed for kind,... if she goes out without telling him,2014,10.3
Ghana,M,Employment,Unemployed,... if she goes out without telling him,2014,5.9
Ghana,M,Employment,Employed for cash,... if she neglects the children,2014,8.1
Ghana,M,Employment,Employed for kind,... if she neglects the children,2014,13.6
Ghana,M,Employment,Unemployed,... if she neglects the children,2014,6.7
Ghana,M,Employment,Employed for cash,... if she refuses to have sex with him,2014,4.4
Ghana,M,Employment,Employed for kind,... if she refuses to have sex with him,2014,6.2
Ghana,M,Employment,Unemployed,... if she refuses to have sex with him,2014,5.6
Guatemala,F,Employment,Employed for cash,... if she burns the food,2014,3.2
Guatemala,F,Employment,Unemployed,... if she burns the food,2014,4.9
Guatemala,F,Employment,Employed for kind,... if she burns the food,2014,7
Guatemala,M,Employment,Employed for cash,... if she burns the food,2014,1.2
Guatemala,M,Employment,Employed for kind,... if she burns the food,2014,1.3
Guatemala,M,Employment,Unemployed,... if she burns the food,2014,1.8
Guatemala,F,Employment,Employed for cash,... for at least one specific reason,2014,9.1
Guatemala,F,Employment,Employed for kind,... for at least one specific reason,2014,15.5
Guatemala,F,Employment,Unemployed,... for at least one specific reason,2014,12.5
Guatemala,F,Employment,Employed for cash,... if she argues with him,2014,2.4
Guatemala,F,Employment,Employed for kind,... if she argues with him,2014,3.9
Guatemala,F,Employment,Unemployed,... if she argues with him,2014,4
Guatemala,F,Employment,Employed for cash,... if she goes out without telling him,2014,2.7
Guatemala,F,Employment,Employed for kind,... if she goes out without telling him,2014,5.4
Guatemala,F,Employment,Unemployed,... if she goes out without telling him,2014,4.3
Guatemala,F,Employment,Employed for cash,... if she neglects the children,2014,6.3
Guatemala,F,Employment,Employed for kind,... if she neglects the children,2014,9.4
Guatemala,F,Employment,Unemployed,... if she neglects the children,2014,8.7
Guatemala,F,Employment,Employed for cash,... if she refuses to have sex with him,2014,1.9
Guatemala,F,Employment,Employed for kind,... if she refuses to have sex with him,2014,2.8
Guatemala,F,Employment,Unemployed,... if she refuses to have sex with him,2014,2.8
Guatemala,M,Employment,Employed for cash,... for at least one specific reason,2014,6.6
Guatemala,M,Employment,Employed for kind,... for at least one specific reason,2014,10.5
Guatemala,M,Employment,Unemployed,... for at least one specific reason,2014,12.7
Guatemala,M,Employment,Employed for cash,... if she argues with him,2014,2.3
Guatemala,M,Employment,Employed for kind,... if she argues with him,2014,2.2
Guatemala,M,Employment,Unemployed,... if she argues with him,2014,5.2
Guatemala,M,Employment,Employed for cash,... if she goes out without telling him,2014,1.9
Guatemala,M,Employment,Employed for kind,... if she goes out without telling him,2014,2.6
Guatemala,M,Employment,Unemployed,... if she goes out without telling him,2014,3.3
Guatemala,M,Employment,Employed for cash,... if she neglects the children,2014,3.9
Guatemala,M,Employment,Employed for kind,... if she neglects the children,2014,7.2
Guatemala,M,Employment,Unemployed,... if she neglects the children,2014,6.9
Guatemala,M,Employment,Employed for cash,... if she refuses to have sex with him,2014,1.4
Guatemala,M,Employment,Employed for kind,... if she refuses to have sex with him,2014,1.6
Guatemala,M,Employment,Unemployed,... if she refuses to have sex with him,2014,2.5
Guinea,F,Employment,Employed for cash,... if she burns the food,2018,22.5
Guinea,F,Employment,Unemployed,... if she burns the food,2018,22.7
Guinea,F,Employment,Employed for kind,... if she burns the food,2018,25.5
Guinea,M,Employment,Employed for kind,... if she burns the food,2018,15.7
Guinea,M,Employment,Employed for cash,... if she burns the food,2018,16.6
Guinea,M,Employment,Unemployed,... if she burns the food,2018,20.7
Guinea,F,Employment,Employed for cash,... for at least one specific reason,2018,66
Guinea,F,Employment,Employed for kind,... for at least one specific reason,2018,69.9
Guinea,F,Employment,Unemployed,... for at least one specific reason,2018,65.6
Guinea,F,Employment,Employed for cash,... if she argues with him,2018,50.3
Guinea,F,Employment,Employed for kind,... if she argues with him,2018,48.7
Guinea,F,Employment,Unemployed,... if she argues with him,2018,47.7
Guinea,F,Employment,Employed for cash,... if she goes out without telling him,2018,49.9
Guinea,F,Employment,Employed for kind,... if she goes out without telling him,2018,60.2
Guinea,F,Employment,Unemployed,... if she goes out without telling him,2018,51.5
Guinea,F,Employment,Employed for cash,... if she neglects the children,2018,49.3
Guinea,F,Employment,Employed for kind,... if she neglects the children,2018,58.5
Guinea,F,Employment,Unemployed,... if she neglects the children,2018,49.1
Guinea,F,Employment,Employed for cash,... if she refuses to have sex with him,2018,47.4
Guinea,F,Employment,Employed for kind,... if she refuses to have sex with him,2018,49.2
Guinea,F,Employment,Unemployed,... if she refuses to have sex with him,2018,46.2
Guinea,M,Employment,Employed for cash,... for at least one specific reason,2018,55.5
Guinea,M,Employment,Employed for kind,... for at least one specific reason,2018,56.4
Guinea,M,Employment,Unemployed,... for at least one specific reason,2018,52.2
Guinea,M,Employment,Employed for cash,... if she argues with him,2018,32.9
Guinea,M,Employment,Employed for kind,... if she argues with him,2018,32
Guinea,M,Employment,Unemployed,... if she argues with him,2018,31.3
Guinea,M,Employment,Employed for cash,... if she goes out without telling him,2018,38.8
Guinea,M,Employment,Employed for kind,... if she goes out without telling him,2018,37.4
Guinea,M,Employment,Unemployed,... if she goes out without telling him,2018,34.6
Guinea,M,Employment,Employed for cash,... if she neglects the children,2018,44.3
Guinea,M,Employment,Employed for kind,... if she neglects the children,2018,42.6
Guinea,M,Employment,Unemployed,... if she neglects the children,2018,41.9
Guinea,M,Employment,Employed for cash,... if she refuses to have sex with him,2018,25.5
Guinea,M,Employment,Employed for kind,... if she refuses to have sex with him,2018,27.1
Guinea,M,Employment,Unemployed,... if she refuses to have sex with him,2018,21.7
Guyana,F,Employment,Employed for cash,... if she burns the food,2009,2.1
Guyana,F,Employment,Unemployed,... if she burns the food,2009,4.3
Guyana,F,Employment,Employed for kind,... if she burns the food,2009,5.5
Guyana,M,Employment,Employed for kind,... if she burns the food,2009,3.2
Guyana,M,Employment,Employed for cash,... if she burns the food,2009,3.8
Guyana,M,Employment,Unemployed,... if she burns the food,2009,4.4
Guyana,F,Employment,Employed for cash,... for at least one specific reason,2009,12
Guyana,F,Employment,Employed for kind,... for at least one specific reason,2009,26
Guyana,F,Employment,Unemployed,... for at least one specific reason,2009,18.8
Guyana,F,Employment,Employed for cash,... if she argues with him,2009,4.8
Guyana,F,Employment,Employed for kind,... if she argues with him,2009,11.5
Guyana,F,Employment,Unemployed,... if she argues with him,2009,7.7
Guyana,F,Employment,Employed for cash,... if she goes out without telling him,2009,3.6
Guyana,F,Employment,Employed for kind,... if she goes out without telling him,2009,10
Guyana,F,Employment,Unemployed,... if she goes out without telling him,2009,7
Guyana,F,Employment,Employed for cash,... if she neglects the children,2009,8.9
Guyana,F,Employment,Employed for kind,... if she neglects the children,2009,21.3
Guyana,F,Employment,Unemployed,... if she neglects the children,2009,13.2
Guyana,F,Employment,Employed for cash,... if she refuses to have sex with him,2009,3.2
Guyana,F,Employment,Employed for kind,... if she refuses to have sex with him,2009,13.9
Guyana,F,Employment,Unemployed,... if she refuses to have sex with him,2009,4.8
Guyana,M,Employment,Employed for cash,... for at least one specific reason,2009,18.7
Guyana,M,Employment,Employed for kind,... for at least one specific reason,2009,30.8
Guyana,M,Employment,Unemployed,... for at least one specific reason,2009,21.6
Guyana,M,Employment,Employed for cash,... if she argues with him,2009,7.5
Guyana,M,Employment,Employed for kind,... if she argues with him,2009,23.2
Guyana,M,Employment,Unemployed,... if she argues with him,2009,8.3
Guyana,M,Employment,Employed for cash,... if she goes out without telling him,2009,6.4
Guyana,M,Employment,Employed for kind,... if she goes out without telling him,2009,21.4
Guyana,M,Employment,Unemployed,... if she goes out without telling him,2009,7.2
