Country,Gender,Demographics Question,Demographics Response,Question,Survey Year,Value%
Congo Democratic Republic,F,Age,15-24,... if she burns the food,2013,25.9
Congo Democratic Republic,F,Residence,Rural,... if she burns the food,2013,26.6
Congo Democratic Republic,F,Education,Primary,... if she burns the food,2013,28.5
Congo Democratic Republic,M,Education,Higher,... if she burns the food,2013,3.3
Congo Democratic Republic,M,Age,35-49,... if she burns the food,2013,10.7
Congo Democratic Republic,M,Residence,Urban,... if she burns the food,2013,11.7
Congo Democratic Republic,M,Employment,Employed for kind,... if she burns the food,2013,12.3
Congo Democratic Republic,M,Marital status,Married or living together,... if she burns the food,2013,12.3
Congo Democratic Republic,M,Age,25-34,... if she burns the food,2013,13.2
Congo Democratic Republic,M,Employment,Employed for cash,... if she burns the food,2013,14.2
Congo Democratic Republic,M,Marital status,"Widowed, divorced, separated",... if she burns the food,2013,14.8
Congo Democratic Republic,M,Education,No education,... if she burns the food,2013,15.6
Congo Democratic Republic,M,Education,Secondary,... if she burns the food,2013,16
Congo Democratic Republic,M,Education,Primary,... if she burns the food,2013,17.2
Congo Democratic Republic,M,Residence,Rural,... if she burns the food,2013,17.2
Congo Democratic Republic,M,Marital status,Never married,... if she burns the food,2013,18.8
Congo Democratic Republic,M,Age,15-24,... if she burns the food,2013,19.8
Congo Democratic Republic,M,Employment,Unemployed,... if she burns the food,2013,19.9
Congo Democratic Republic,F,Age,15-24,... for at least one specific reason,2013,76.3
Congo Democratic Republic,F,Age,25-34,... for at least one specific reason,2013,75.2
Congo Democratic Republic,F,Age,35-49,... for at least one specific reason,2013,71.8
Congo Democratic Republic,F,Age,15-24,... if she argues with him,2013,59.7
Congo Democratic Republic,F,Age,25-34,... if she argues with him,2013,57.9
Congo Democratic Republic,F,Age,35-49,... if she argues with him,2013,54.3
Congo Democratic Republic,F,Age,15-24,... if she goes out without telling him,2013,49.6
Congo Democratic Republic,F,Age,25-34,... if she goes out without telling him,2013,50.5
Congo Democratic Republic,F,Age,35-49,... if she goes out without telling him,2013,46.5
Congo Democratic Republic,F,Age,15-24,... if she neglects the children,2013,52.6
Congo Democratic Republic,F,Age,25-34,... if she neglects the children,2013,51.7
Congo Democratic Republic,F,Age,35-49,... if she neglects the children,2013,49.2
Congo Democratic Republic,F,Age,15-24,... if she refuses to have sex with him,2013,40.8
Congo Democratic Republic,F,Age,25-34,... if she refuses to have sex with him,2013,46.1
Congo Democratic Republic,F,Age,35-49,... if she refuses to have sex with him,2013,44.4
Congo Democratic Republic,F,Education,Higher,... for at least one specific reason,2013,49.8
Congo Democratic Republic,F,Education,No education,... for at least one specific reason,2013,75.4
Congo Democratic Republic,F,Education,Primary,... for at least one specific reason,2013,76.2
Congo Democratic Republic,F,Education,Secondary,... for at least one specific reason,2013,75.4
Congo Democratic Republic,F,Education,Higher,... if she argues with him,2013,33.1
Congo Democratic Republic,F,Education,No education,... if she argues with him,2013,58.7
Congo Democratic Republic,F,Education,Primary,... if she argues with him,2013,59.7
Congo Democratic Republic,F,Education,Secondary,... if she argues with him,2013,57.6
Congo Democratic Republic,F,Education,Higher,... if she goes out without telling him,2013,22.6
Congo Democratic Republic,F,Education,No education,... if she goes out without telling him,2013,49.7
Congo Democratic Republic,F,Education,Primary,... if she goes out without telling him,2013,51.8
Congo Democratic Republic,F,Education,Secondary,... if she goes out without telling him,2013,48.8
Congo Democratic Republic,F,Education,Higher,... if she neglects the children,2013,33.3
Congo Democratic Republic,F,Education,No education,... if she neglects the children,2013,50.2
Congo Democratic Republic,F,Education,Primary,... if she neglects the children,2013,51.6
Congo Democratic Republic,F,Education,Secondary,... if she neglects the children,2013,53.2
Congo Democratic Republic,F,Education,Higher,... if she refuses to have sex with him,2013,18.4
Congo Democratic Republic,F,Education,No education,... if she refuses to have sex with him,2013,50.7
Congo Democratic Republic,F,Education,Primary,... if she refuses to have sex with him,2013,49.3
Congo Democratic Republic,F,Education,Secondary,... if she refuses to have sex with him,2013,38.1
Congo Democratic Republic,F,Employment,Employed for cash,... for at least one specific reason,2013,77.1
Congo Democratic Republic,F,Employment,Employed for kind,... for at least one specific reason,2013,69.6
Congo Democratic Republic,F,Employment,Unemployed,... for at least one specific reason,2013,72
Congo Democratic Republic,F,Employment,Employed for cash,... if she argues with him,2013,60.2
Congo Democratic Republic,F,Employment,Employed for kind,... if she argues with him,2013,52.1
Congo Democratic Republic,F,Employment,Unemployed,... if she argues with him,2013,54.6
Congo Democratic Republic,F,Employment,Employed for cash,... if she goes out without telling him,2013,51.4
Congo Democratic Republic,F,Employment,Employed for kind,... if she goes out without telling him,2013,43.2
Congo Democratic Republic,F,Employment,Unemployed,... if she goes out without telling him,2013,46.7
Congo Democratic Republic,F,Employment,Employed for cash,... if she neglects the children,2013,54.2
Congo Democratic Republic,F,Employment,Employed for kind,... if she neglects the children,2013,40.6
Congo Democratic Republic,F,Employment,Unemployed,... if she neglects the children,2013,49.9
Congo Democratic Republic,F,Employment,Employed for cash,... if she refuses to have sex with him,2013,46.1
Congo Democratic Republic,F,Employment,Employed for kind,... if she refuses to have sex with him,2013,44.3
Congo Democratic Republic,F,Employment,Unemployed,... if she refuses to have sex with him,2013,37.4
Congo Democratic Republic,F,Marital status,Married or living together,... for at least one specific reason,2013,76.1
Congo Democratic Republic,F,Marital status,Never married,... for at least one specific reason,2013,72.1
Congo Democratic Republic,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,2013,72.7
Congo Democratic Republic,F,Marital status,Married or living together,... if she argues with him,2013,59.4
Congo Democratic Republic,F,Marital status,Never married,... if she argues with him,2013,54.5
Congo Democratic Republic,F,Marital status,"Widowed, divorced, separated",... if she argues with him,2013,54.9
Congo Democratic Republic,F,Marital status,Married or living together,... if she goes out without telling him,2013,51.2
Congo Democratic Republic,F,Marital status,Never married,... if she goes out without telling him,2013,44.4
Congo Democratic Republic,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,2013,47.4
Congo Democratic Republic,F,Marital status,Married or living together,... if she neglects the children,2013,51.9
Congo Democratic Republic,F,Marital status,Never married,... if she neglects the children,2013,50.5
Congo Democratic Republic,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,2013,50.9
Congo Democratic Republic,F,Marital status,Married or living together,... if she refuses to have sex with him,2013,47
Congo Democratic Republic,F,Marital status,Never married,... if she refuses to have sex with him,2013,33.6
Congo Democratic Republic,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,2013,46.5
Congo Democratic Republic,F,Residence,Rural,... for at least one specific reason,2013,75.7
Congo Democratic Republic,F,Residence,Urban,... for at least one specific reason,2013,73.2
Congo Democratic Republic,F,Residence,Rural,... if she argues with him,2013,60
Congo Democratic Republic,F,Residence,Urban,... if she argues with him,2013,54
Congo Democratic Republic,F,Residence,Rural,... if she goes out without telling him,2013,51.6
Congo Democratic Republic,F,Residence,Urban,... if she goes out without telling him,2013,45.1
Congo Democratic Republic,F,Residence,Rural,... if she neglects the children,2013,51.4
Congo Democratic Republic,F,Residence,Urban,... if she neglects the children,2013,51.5
Congo Democratic Republic,F,Residence,Rural,... if she refuses to have sex with him,2013,48.4
Congo Democratic Republic,F,Residence,Urban,... if she refuses to have sex with him,2013,35.6
Congo Democratic Republic,M,Age,15-24,... for at least one specific reason,2013,67.6
Congo Democratic Republic,M,Age,25-34,... for at least one specific reason,2013,60.8
Congo Democratic Republic,M,Age,35-49,... for at least one specific reason,2013,52.2
Congo Democratic Republic,M,Age,15-24,... if she argues with him,2013,47.2
Congo Democratic Republic,M,Age,25-34,... if she argues with him,2013,42.6
Congo Democratic Republic,M,Age,35-49,... if she argues with him,2013,35.1
Congo Democratic Republic,M,Age,15-24,... if she goes out without telling him,2013,38.1
Congo Democratic Republic,M,Age,25-34,... if she goes out without telling him,2013,32.6
Congo Democratic Republic,M,Age,35-49,... if she goes out without telling him,2013,25.1
Congo Democratic Republic,M,Age,15-24,... if she neglects the children,2013,45.4
Congo Democratic Republic,M,Age,25-34,... if she neglects the children,2013,40.7
Congo Democratic Republic,M,Age,35-49,... if she neglects the children,2013,32.5
Congo Democratic Republic,M,Age,15-24,... if she refuses to have sex with him,2013,26.6
Congo Democratic Republic,M,Age,25-34,... if she refuses to have sex with him,2013,21.4
Congo Democratic Republic,M,Age,35-49,... if she refuses to have sex with him,2013,20.8
Congo Democratic Republic,M,Education,Higher,... for at least one specific reason,2013,41.7
Congo Democratic Republic,M,Education,No education,... for at least one specific reason,2013,63.9
Congo Democratic Republic,M,Education,Primary,... for at least one specific reason,2013,64.9
Congo Democratic Republic,M,Education,Secondary,... for at least one specific reason,2013,62.1
Congo Democratic Republic,M,Education,Higher,... if she argues with him,2013,25.3
Congo Democratic Republic,M,Education,No education,... if she argues with him,2013,42
Congo Democratic Republic,M,Education,Primary,... if she argues with him,2013,46.3
Congo Democratic Republic,M,Education,Secondary,... if she argues with him,2013,43.1
Congo Democratic Republic,M,Education,Higher,... if she goes out without telling him,2013,16.6
Congo Democratic Republic,M,Education,No education,... if she goes out without telling him,2013,32.9
Congo Democratic Republic,M,Education,Primary,... if she goes out without telling him,2013,37.1
Congo Democratic Republic,M,Education,Secondary,... if she goes out without telling him,2013,33.2
Congo Democratic Republic,M,Education,Higher,... if she neglects the children,2013,23.7
Congo Democratic Republic,M,Education,No education,... if she neglects the children,2013,42.5
Congo Democratic Republic,M,Education,Primary,... if she neglects the children,2013,41.3
Congo Democratic Republic,M,Education,Secondary,... if she neglects the children,2013,41.8
Congo Democratic Republic,M,Education,Higher,... if she refuses to have sex with him,2013,6.7
Congo Democratic Republic,M,Education,No education,... if she refuses to have sex with him,2013,30.8
Congo Democratic Republic,M,Education,Primary,... if she refuses to have sex with him,2013,29.7
Congo Democratic Republic,M,Education,Secondary,... if she refuses to have sex with him,2013,23
Congo Democratic Republic,M,Employment,Employed for cash,... for at least one specific reason,2013,59.6
Congo Democratic Republic,M,Employment,Employed for kind,... for at least one specific reason,2013,57.6
Congo Democratic Republic,M,Employment,Unemployed,... for at least one specific reason,2013,67.8
Congo Democratic Republic,M,Employment,Employed for cash,... if she argues with him,2013,42
Congo Democratic Republic,M,Employment,Employed for kind,... if she argues with him,2013,36.1
Congo Democratic Republic,M,Employment,Unemployed,... if she argues with him,2013,45.6
Congo Democratic Republic,M,Employment,Employed for cash,... if she goes out without telling him,2013,31.6
Congo Democratic Republic,M,Employment,Employed for kind,... if she goes out without telling him,2013,30
Congo Democratic Republic,M,Employment,Unemployed,... if she goes out without telling him,2013,37.4
Congo Democratic Republic,M,Employment,Employed for cash,... if she neglects the children,2013,38.9
Congo Democratic Republic,M,Employment,Employed for kind,... if she neglects the children,2013,36.5
Congo Democratic Republic,M,Employment,Unemployed,... if she neglects the children,2013,46.3
Congo Democratic Republic,M,Employment,Employed for cash,... if she refuses to have sex with him,2013,22.9
Congo Democratic Republic,M,Employment,Employed for kind,... if she refuses to have sex with him,2013,20.1
Congo Democratic Republic,M,Employment,Unemployed,... if she refuses to have sex with him,2013,26.4
Congo Democratic Republic,M,Marital status,Married or living together,... for at least one specific reason,2013,56.5
Congo Democratic Republic,M,Marital status,Never married,... for at least one specific reason,2013,67
Congo Democratic Republic,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,2013,59.9
Congo Democratic Republic,M,Marital status,Married or living together,... if she argues with him,2013,38.8
Congo Democratic Republic,M,Marital status,Never married,... if she argues with him,2013,46.3
Congo Democratic Republic,M,Marital status,"Widowed, divorced, separated",... if she argues with him,2013,46
Congo Democratic Republic,M,Marital status,Married or living together,... if she goes out without telling him,2013,29.5
Congo Democratic Republic,M,Marital status,Never married,... if she goes out without telling him,2013,36.9
Congo Democratic Republic,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,2013,29.3
Congo Democratic Republic,M,Marital status,Married or living together,... if she neglects the children,2013,36.8
Congo Democratic Republic,M,Marital status,Never married,... if she neglects the children,2013,44.5
Congo Democratic Republic,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,2013,40.4
Congo Democratic Republic,M,Marital status,Married or living together,... if she refuses to have sex with him,2013,21.4
Congo Democratic Republic,M,Marital status,Never married,... if she refuses to have sex with him,2013,25.6
Congo Democratic Republic,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,2013,26.6
Congo Democratic Republic,M,Residence,Rural,... for at least one specific reason,2013,61.4
Congo Democratic Republic,M,Residence,Urban,... for at least one specific reason,2013,60.4
Congo Democratic Republic,M,Residence,Rural,... if she argues with him,2013,44.2
Congo Democratic Republic,M,Residence,Urban,... if she argues with him,2013,38.9
Congo Democratic Republic,M,Residence,Rural,... if she goes out without telling him,2013,34.7
Congo Democratic Republic,M,Residence,Urban,... if she goes out without telling him,2013,29
Congo Democratic Republic,M,Residence,Rural,... if she neglects the children,2013,40.3
Congo Democratic Republic,M,Residence,Urban,... if she neglects the children,2013,39.8
Congo Democratic Republic,M,Residence,Rural,... if she refuses to have sex with him,2013,27.7
Congo Democratic Republic,M,Residence,Urban,... if she refuses to have sex with him,2013,16.1
Cote d'Ivoire,F,Education,Higher,... if she burns the food,2011,2.3
Cote d'Ivoire,F,Education,Secondary,... if she burns the food,2011,9.8
Cote d'Ivoire,F,Marital status,Never married,... if she burns the food,2011,12.1
Cote d'Ivoire,F,Residence,Urban,... if she burns the food,2011,12.8
Cote d'Ivoire,F,Employment,Unemployed,... if she burns the food,2011,15.7
Cote d'Ivoire,F,Marital status,"Widowed, divorced, separated",... if she burns the food,2011,15.9
Cote d'Ivoire,F,Age,15-24,... if she burns the food,2011,16
Cote d'Ivoire,F,Age,25-34,... if she burns the food,2011,16.4
Cote d'Ivoire,F,Employment,Employed for cash,... if she burns the food,2011,16.4
Cote d'Ivoire,F,Age,35-49,... if she burns the food,2011,16.9
Cote d'Ivoire,F,Employment,Employed for kind,... if she burns the food,2011,17.3
Cote d'Ivoire,F,Education,Primary,... if she burns the food,2011,17.9
Cote d'Ivoire,F,Marital status,Married or living together,... if she burns the food,2011,18.4
Cote d'Ivoire,F,Education,No education,... if she burns the food,2011,18.7
Cote d'Ivoire,F,Residence,Rural,... if she burns the food,2011,20.1
Cote d'Ivoire,M,Education,Higher,... if she burns the food,2011,5
Cote d'Ivoire,M,Marital status,"Widowed, divorced, separated",... if she burns the food,2011,7.3
Cote d'Ivoire,M,Age,35-49,... if she burns the food,2011,7.7
Cote d'Ivoire,M,Marital status,Married or living together,... if she burns the food,2011,9.7
Cote d'Ivoire,M,Age,25-34,... if she burns the food,2011,11.2
Cote d'Ivoire,M,Employment,Employed for cash,... if she burns the food,2011,11.5
Cote d'Ivoire,M,Education,Secondary,... if she burns the food,2011,11.8
Cote d'Ivoire,M,Residence,Rural,... if she burns the food,2011,12.3
Cote d'Ivoire,M,Residence,Urban,... if she burns the food,2011,12.8
Cote d'Ivoire,M,Education,No education,... if she burns the food,2011,13.3
Cote d'Ivoire,M,Employment,Employed for kind,... if she burns the food,2011,13.9
Cote d'Ivoire,M,Education,Primary,... if she burns the food,2011,14.5
Cote d'Ivoire,M,Marital status,Never married,... if she burns the food,2011,16.1
Cote d'Ivoire,M,Employment,Unemployed,... if she burns the food,2011,16.4
Cote d'Ivoire,M,Age,15-24,... if she burns the food,2011,17.7
Cote d'Ivoire,F,Age,15-24,... for at least one specific reason,2011,50.6
Cote d'Ivoire,F,Age,25-34,... for at least one specific reason,2011,46.3
Cote d'Ivoire,F,Age,35-49,... for at least one specific reason,2011,45.9
Cote d'Ivoire,F,Age,15-24,... if she argues with him,2011,35.4
Cote d'Ivoire,F,Age,25-34,... if she argues with him,2011,33.8
Cote d'Ivoire,F,Age,35-49,... if she argues with him,2011,33.5
Cote d'Ivoire,F,Age,15-24,... if she goes out without telling him,2011,25.9
Cote d'Ivoire,F,Age,25-34,... if she goes out without telling him,2011,27
Cote d'Ivoire,F,Age,35-49,... if she goes out without telling him,2011,26.9
Cote d'Ivoire,F,Age,15-24,... if she neglects the children,2011,34.4
Cote d'Ivoire,F,Age,25-34,... if she neglects the children,2011,31.7
Cote d'Ivoire,F,Age,35-49,... if she neglects the children,2011,31.6
Cote d'Ivoire,F,Age,15-24,... if she refuses to have sex with him,2011,20.2
Cote d'Ivoire,F,Age,25-34,... if she refuses to have sex with him,2011,21.4
Cote d'Ivoire,F,Age,35-49,... if she refuses to have sex with him,2011,23.6
Cote d'Ivoire,F,Education,Higher,... for at least one specific reason,2011,17.8
Cote d'Ivoire,F,Education,No education,... for at least one specific reason,2011,51.3
Cote d'Ivoire,F,Education,Primary,... for at least one specific reason,2011,50.1
Cote d'Ivoire,F,Education,Secondary,... for at least one specific reason,2011,39.5
Cote d'Ivoire,F,Education,Higher,... if she argues with him,2011,7.2
Cote d'Ivoire,F,Education,No education,... if she argues with him,2011,38.9
Cote d'Ivoire,F,Education,Primary,... if she argues with him,2011,34.7
Cote d'Ivoire,F,Education,Secondary,... if she argues with him,2011,24.6
Cote d'Ivoire,F,Education,Higher,... if she goes out without telling him,2011,2.7
Cote d'Ivoire,F,Education,No education,... if she goes out without telling him,2011,32
Cote d'Ivoire,F,Education,Primary,... if she goes out without telling him,2011,26.9
Cote d'Ivoire,F,Education,Secondary,... if she goes out without telling him,2011,14
Cote d'Ivoire,F,Education,Higher,... if she neglects the children,2011,8.8
Cote d'Ivoire,F,Education,No education,... if she neglects the children,2011,36.3
Cote d'Ivoire,F,Education,Primary,... if she neglects the children,2011,32.6
Cote d'Ivoire,F,Education,Secondary,... if she neglects the children,2011,26.2
Cote d'Ivoire,F,Education,Higher,... if she refuses to have sex with him,2011,2.9
Cote d'Ivoire,F,Education,No education,... if she refuses to have sex with him,2011,28.3
Cote d'Ivoire,F,Education,Primary,... if she refuses to have sex with him,2011,18.2
Cote d'Ivoire,F,Education,Secondary,... if she refuses to have sex with him,2011,9.3
Cote d'Ivoire,F,Employment,Employed for cash,... for at least one specific reason,2011,48.5
Cote d'Ivoire,F,Employment,Employed for kind,... for at least one specific reason,2011,52.4
Cote d'Ivoire,F,Employment,Unemployed,... for at least one specific reason,2011,44
Cote d'Ivoire,F,Employment,Employed for cash,... if she argues with him,2011,35.9
Cote d'Ivoire,F,Employment,Employed for kind,... if she argues with him,2011,37.1
Cote d'Ivoire,F,Employment,Unemployed,... if she argues with him,2011,29.8
Cote d'Ivoire,F,Employment,Employed for cash,... if she goes out without telling him,2011,28
Cote d'Ivoire,F,Employment,Employed for kind,... if she goes out without telling him,2011,28.8
Cote d'Ivoire,F,Employment,Unemployed,... if she goes out without telling him,2011,22.6
Cote d'Ivoire,F,Employment,Employed for cash,... if she neglects the children,2011,33.4
Cote d'Ivoire,F,Employment,Employed for kind,... if she neglects the children,2011,35.8
Cote d'Ivoire,F,Employment,Unemployed,... if she neglects the children,2011,29.7
Cote d'Ivoire,F,Employment,Employed for cash,... if she refuses to have sex with him,2011,22.9
Cote d'Ivoire,F,Employment,Employed for kind,... if she refuses to have sex with him,2011,23.9
Cote d'Ivoire,F,Employment,Unemployed,... if she refuses to have sex with him,2011,17.4
Cote d'Ivoire,F,Marital status,Married or living together,... for at least one specific reason,2011,50.4
Cote d'Ivoire,F,Marital status,Never married,... for at least one specific reason,2011,44.4
Cote d'Ivoire,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,2011,40.5
Cote d'Ivoire,F,Marital status,Married or living together,... if she argues with him,2011,37.8
Cote d'Ivoire,F,Marital status,Never married,... if she argues with him,2011,29.2
Cote d'Ivoire,F,Marital status,"Widowed, divorced, separated",... if she argues with him,2011,26
Cote d'Ivoire,F,Marital status,Married or living together,... if she goes out without telling him,2011,30.6
Cote d'Ivoire,F,Marital status,Never married,... if she goes out without telling him,2011,19.5
Cote d'Ivoire,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,2011,21.1
Cote d'Ivoire,F,Marital status,Married or living together,... if she neglects the children,2011,34.7
Cote d'Ivoire,F,Marital status,Never married,... if she neglects the children,2011,29.7
Cote d'Ivoire,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,2011,28.2
Cote d'Ivoire,F,Marital status,Married or living together,... if she refuses to have sex with him,2011,25
Cote d'Ivoire,F,Marital status,Never married,... if she refuses to have sex with him,2011,14.9
Cote d'Ivoire,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,2011,18.3
Cote d'Ivoire,F,Residence,Rural,... for at least one specific reason,2011,53.1
Cote d'Ivoire,F,Residence,Urban,... for at least one specific reason,2011,43
Cote d'Ivoire,F,Residence,Rural,... if she argues with him,2011,39.7
Cote d'Ivoire,F,Residence,Urban,... if she argues with him,2011,29.2
Cote d'Ivoire,F,Residence,Rural,... if she goes out without telling him,2011,32.6
Cote d'Ivoire,F,Residence,Urban,... if she goes out without telling him,2011,20.8
Cote d'Ivoire,F,Residence,Rural,... if she neglects the children,2011,36.6
Cote d'Ivoire,F,Residence,Urban,... if she neglects the children,2011,29.1
Cote d'Ivoire,F,Residence,Rural,... if she refuses to have sex with him,2011,26.5
Cote d'Ivoire,F,Residence,Urban,... if she refuses to have sex with him,2011,16.8
Cote d'Ivoire,M,Age,15-24,... for at least one specific reason,2011,49
Cote d'Ivoire,M,Age,25-34,... for at least one specific reason,2011,42.8
Cote d'Ivoire,M,Age,35-49,... for at least one specific reason,2011,32.2
Cote d'Ivoire,M,Age,15-24,... if she argues with him,2011,30.6
Cote d'Ivoire,M,Age,25-34,... if she argues with him,2011,25
Cote d'Ivoire,M,Age,35-49,... if she argues with him,2011,20.3
Cote d'Ivoire,M,Age,15-24,... if she goes out without telling him,2011,24.6
Cote d'Ivoire,M,Age,25-34,... if she goes out without telling him,2011,22
Cote d'Ivoire,M,Age,35-49,... if she goes out without telling him,2011,18.7
Cote d'Ivoire,M,Age,15-24,... if she neglects the children,2011,33.5
Cote d'Ivoire,M,Age,25-34,... if she neglects the children,2011,30.9
Cote d'Ivoire,M,Age,35-49,... if she neglects the children,2011,20.6
Cote d'Ivoire,M,Age,15-24,... if she refuses to have sex with him,2011,14.1
Cote d'Ivoire,M,Age,25-34,... if she refuses to have sex with him,2011,11.4
Cote d'Ivoire,M,Age,35-49,... if she refuses to have sex with him,2011,9.1
Cote d'Ivoire,M,Education,Higher,... for at least one specific reason,2011,19.1
Cote d'Ivoire,M,Education,No education,... for at least one specific reason,2011,44.7
Cote d'Ivoire,M,Education,Primary,... for at least one specific reason,2011,45.9
Cote d'Ivoire,M,Education,Secondary,... for at least one specific reason,2011,40.5
Cote d'Ivoire,M,Education,Higher,... if she argues with him,2011,10.8
Cote d'Ivoire,M,Education,No education,... if she argues with him,2011,30.4
Cote d'Ivoire,M,Education,Primary,... if she argues with him,2011,29.2
Cote d'Ivoire,M,Education,Secondary,... if she argues with him,2011,20.9
Cote d'Ivoire,M,Education,Higher,... if she goes out without telling him,2011,5.5
Cote d'Ivoire,M,Education,No education,... if she goes out without telling him,2011,28
Cote d'Ivoire,M,Education,Primary,... if she goes out without telling him,2011,24.3
Cote d'Ivoire,M,Education,Secondary,... if she goes out without telling him,2011,17.2
Cote d'Ivoire,M,Education,Higher,... if she neglects the children,2011,10.9
Cote d'Ivoire,M,Education,No education,... if she neglects the children,2011,30.2
Cote d'Ivoire,M,Education,Primary,... if she neglects the children,2011,31.5
Cote d'Ivoire,M,Education,Secondary,... if she neglects the children,2011,28.6
Cote d'Ivoire,M,Education,Higher,... if she refuses to have sex with him,2011,1.3
Cote d'Ivoire,M,Education,No education,... if she refuses to have sex with him,2011,15.9
Cote d'Ivoire,M,Education,Primary,... if she refuses to have sex with him,2011,14.4
Cote d'Ivoire,M,Education,Secondary,... if she refuses to have sex with him,2011,7.4
Cote d'Ivoire,M,Employment,Employed for cash,... for at least one specific reason,2011,40.7
Cote d'Ivoire,M,Employment,Employed for kind,... for at least one specific reason,2011,45.5
Cote d'Ivoire,M,Employment,Unemployed,... for at least one specific reason,2011,44.4
Cote d'Ivoire,M,Employment,Employed for cash,... if she argues with him,2011,25.2
Cote d'Ivoire,M,Employment,Employed for kind,... if she argues with him,2011,30.6
Cote d'Ivoire,M,Employment,Unemployed,... if she argues with him,2011,23.2
Cote d'Ivoire,M,Employment,Employed for cash,... if she goes out without telling him,2011,21.6
Cote d'Ivoire,M,Employment,Employed for kind,... if she goes out without telling him,2011,26.5
Cote d'Ivoire,M,Employment,Unemployed,... if she goes out without telling him,2011,19.5
Cote d'Ivoire,M,Employment,Employed for cash,... if she neglects the children,2011,27.3
Cote d'Ivoire,M,Employment,Employed for kind,... if she neglects the children,2011,33.9
Cote d'Ivoire,M,Employment,Unemployed,... if she neglects the children,2011,30.5
Cote d'Ivoire,M,Employment,Employed for cash,... if she refuses to have sex with him,2011,11.1
Cote d'Ivoire,M,Employment,Employed for kind,... if she refuses to have sex with him,2011,17
Cote d'Ivoire,M,Employment,Unemployed,... if she refuses to have sex with him,2011,9.5
Cote d'Ivoire,M,Marital status,Married or living together,... for at least one specific reason,2011,37.4
Cote d'Ivoire,M,Marital status,Never married,... for at least one specific reason,2011,46.6
Cote d'Ivoire,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,2011,43.2
Cote d'Ivoire,M,Marital status,Married or living together,... if she argues with him,2011,23.6
Cote d'Ivoire,M,Marital status,Never married,... if she argues with him,2011,28.6
Cote d'Ivoire,M,Marital status,"Widowed, divorced, separated",... if she argues with him,2011,18.7
Cote d'Ivoire,M,Marital status,Married or living together,... if she goes out without telling him,2011,21.8
Cote d'Ivoire,M,Marital status,Never married,... if she goes out without telling him,2011,22.6
Cote d'Ivoire,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,2011,17.6
Cote d'Ivoire,M,Marital status,Married or living together,... if she neglects the children,2011,25.7
Cote d'Ivoire,M,Marital status,Never married,... if she neglects the children,2011,31.6
Cote d'Ivoire,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,2011,32.1
Cote d'Ivoire,M,Marital status,Married or living together,... if she refuses to have sex with him,2011,11.1
Cote d'Ivoire,M,Marital status,Never married,... if she refuses to have sex with him,2011,12.6
Cote d'Ivoire,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,2011,9.6
Cote d'Ivoire,M,Residence,Rural,... for at least one specific reason,2011,43.7
Cote d'Ivoire,M,Residence,Urban,... for at least one specific reason,2011,40.3
Cote d'Ivoire,M,Residence,Rural,... if she argues with him,2011,28.1
Cote d'Ivoire,M,Residence,Urban,... if she argues with him,2011,23.4
Cote d'Ivoire,M,Residence,Rural,... if she goes out without telling him,2011,25.3
Cote d'Ivoire,M,Residence,Urban,... if she goes out without telling him,2011,18.9
Cote d'Ivoire,M,Residence,Rural,... if she neglects the children,2011,29.5
Cote d'Ivoire,M,Residence,Urban,... if she neglects the children,2011,28
Cote d'Ivoire,M,Residence,Rural,... if she refuses to have sex with him,2011,14.7
Cote d'Ivoire,M,Residence,Urban,... if she refuses to have sex with him,2011,9
Eritrea,F,Education,Higher,... if she burns the food,2002,5.1
Eritrea,F,Education,Secondary,... if she burns the food,2002,15.7
Eritrea,F,Residence,Urban,... if she burns the food,2002,22.2
Eritrea,F,Marital status,Never married,... if she burns the food,2002,23.9
Eritrea,F,Employment,Employed for cash,... if she burns the food,2002,27.2
Eritrea,F,Age,25-34,... if she burns the food,2002,27.4
Eritrea,F,Employment,Unemployed,... if she burns the food,2002,28.2
Eritrea,F,Age,15-24,... if she burns the food,2002,29.3
Eritrea,F,Marital status,"Widowed, divorced, separated",... if she burns the food,2002,29.8
Eritrea,F,Age,35-49,... if she burns the food,2002,30.7
Eritrea,F,Marital status,Married or living together,... if she burns the food,2002,30.9
Eritrea,F,Education,Primary,... if she burns the food,2002,31
Eritrea,F,Education,No education,... if she burns the food,2002,33.8
Eritrea,F,Residence,Rural,... if she burns the food,2002,34.4
Eritrea,F,Employment,Employed for kind,... if she burns the food,2002,46.1
