Country,Gender,Demographics Question,Demographics Response,Question,Survey Year,Value%
Congo Democratic Republic,F,Employment,Employed for cash,... for at least one specific reason,2013,77.1
Congo Democratic Republic,F,Employment,Employed for kind,... for at least one specific reason,2013,69.6
Congo Democratic Republic,F,Employment,Unemployed,... for at least one specific reason,2013,72
Congo Democratic Republic,F,Employment,Employed for cash,... if she argues with him,2013,60.2
Congo Democratic Republic,F,Employment,Employed for kind,... if she argues with him,2013,52.1
Congo Democratic Republic,F,Employment,Unemployed,... if she argues with him,2013,54.6
Congo Democratic Republic,F,Employment,Employed for cash,... if she goes out without telling him,2013,51.4
Congo Democratic Republic,F,Employment,Employed for kind,... if she goes out without telling him,2013,43.2
Congo Democratic Republic,F,Employment,Unemployed,... if she goes out without telling him,2013,46.7
Congo Democratic Republic,F,Employment,Employed for cash,... if she neglects the children,2013,54.2
Congo Democratic Republic,F,Employment,Employed for kind,... if she neglects the children,2013,40.6
Congo Democratic Republic,F,Employment,Unemployed,... if she neglects the children,2013,49.9
Congo Democratic Republic,F,Employment,Employed for cash,... if she refuses to have sex with him,2013,46.1
Congo Democratic Republic,F,Employment,Employed for kind,... if she refuses to have sex with him,2013,44.3
Congo Democratic Republic,F,Employment,Unemployed,... if she refuses to have sex with him,2013,37.4
Congo Democratic Republic,F,Marital status,Married or living together,... for at least one specific reason,2013,76.1
Congo Democratic Republic,F,Marital status,Never married,... for at least one specific reason,2013,72.1
Congo Democratic Republic,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,2013,72.7
Congo Democratic Republic,F,Marital status,Married or living together,... if she argues with him,2013,59.4
Congo Democratic Republic,F,Marital status,Never married,... if she argues with him,2013,54.5
Congo Democratic Republic,F,Marital status,"Widowed, divorced, separated",... if she argues with him,2013,54.9
Congo Democratic Republic,F,Marital status,Married or living together,... if she goes out without telling him,2013,51.2
Congo Democratic Republic,F,Marital status,Never married,... if she goes out without telling him,2013,44.4
Congo Democratic Republic,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,2013,47.4
Congo Democratic Republic,F,Marital status,Married or living together,... if she neglects the children,2013,51.9
Congo Democratic Republic,F,Marital status,Never married,... if she neglects the children,2013,50.5
Congo Democratic Republic,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,2013,50.9
Congo Democratic Republic,F,Marital status,Married or living together,... if she refuses to have sex with him,2013,47
Congo Democratic Republic,F,Marital status,Never married,... if she refuses to have sex with him,2013,33.6
Congo Democratic Republic,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,2013,46.5
Congo Democratic Republic,F,Residence,Rural,... for at least one specific reason,2013,75.7
Congo Democratic Republic,F,Residence,Urban,... for at least one specific reason,2013,73.2
Congo Democratic Republic,F,Residence,Rural,... if she argues with him,2013,60
Congo Democratic Republic,F,Residence,Urban,... if she argues with him,2013,54
Congo Democratic Republic,F,Residence,Rural,... if she goes out without telling him,2013,51.6
Congo Democratic Republic,F,Residence,Urban,... if she goes out without telling him,2013,45.1
Congo Democratic Republic,F,Residence,Rural,... if she neglects the children,2013,51.4
Congo Democratic Republic,F,Residence,Urban,... if she neglects the children,2013,51.5
Congo Democratic Republic,F,Residence,Rural,... if she refuses to have sex with him,2013,48.4
Congo Democratic Republic,F,Residence,Urban,... if she refuses to have sex with him,2013,35.6
Congo Democratic Republic,M,Age,15-24,... for at least one specific reason,2013,67.6
Congo Democratic Republic,M,Age,25-34,... for at least one specific reason,2013,60.8
Congo Democratic Republic,M,Age,35-49,... for at least one specific reason,2013,52.2
Congo Democratic Republic,M,Age,15-24,... if she argues with him,2013,47.2
Congo Democratic Republic,M,Age,25-34,... if she argues with him,2013,42.6
Congo Democratic Republic,M,Age,35-49,... if she argues with him,2013,35.1
Congo Democratic Republic,M,Age,15-24,... if she goes out without telling him,2013,38.1
Congo Democratic Republic,M,Age,25-34,... if she goes out without telling him,2013,32.6
Congo Democratic Republic,M,Age,35-49,... if she goes out without telling him,2013,25.1
Congo Democratic Republic,M,Age,15-24,... if she neglects the children,2013,45.4
Congo Democratic Republic,M,Age,25-34,... if she neglects the children,2013,40.7
Congo Democratic Republic,M,Age,35-49,... if she neglects the children,2013,32.5
Congo Democratic Republic,M,Age,15-24,... if she refuses to have sex with him,2013,26.6
Congo Democratic Republic,M,Age,25-34,... if she refuses to have sex with him,2013,21.4
Congo Democratic Republic,M,Age,35-49,... if she refuses to have sex with him,2013,20.8
Congo Democratic Republic,M,Education,Higher,... for at least one specific reason,2013,41.7
Congo Democratic Republic,M,Education,No education,... for at least one specific reason,2013,63.9
Congo Democratic Republic,M,Education,Primary,... for at least one specific reason,2013,64.9
Congo Democratic Republic,M,Education,Secondary,... for at least one specific reason,2013,62.1
Congo Democratic Republic,M,Education,Higher,... if she argues with him,2013,25.3
Congo Democratic Republic,M,Education,No education,... if she argues with him,2013,42
Congo Democratic Republic,M,Education,Primary,... if she argues with him,2013,46.3
Congo Democratic Republic,M,Education,Secondary,... if she argues with him,2013,43.1
Congo Democratic Republic,M,Education,Higher,... if she goes out without telling him,2013,16.6
Congo Democratic Republic,M,Education,No education,... if she goes out without telling him,2013,32.9
Congo Democratic Republic,M,Education,Primary,... if she goes out without telling him,2013,37.1
Congo Democratic Republic,M,Education,Secondary,... if she goes out without telling him,2013,33.2
Congo Democratic Republic,M,Education,Higher,... if she neglects the children,2013,23.7
Congo Democratic Republic,M,Education,No education,... if she neglects the children,2013,42.5
Congo Democratic Republic,M,Education,Primary,... if she neglects the children,2013,41.3
Congo Democratic Republic,M,Education,Secondary,... if she neglects the children,2013,41.8
Congo Democratic Republic,M,Education,Higher,... if she refuses to have sex with him,2013,6.7
Congo Democratic Republic,M,Education,No education,... if she refuses to have sex with him,2013,30.8
Congo Democratic Republic,M,Education,Primary,... if she refuses to have sex with him,2013,29.7
Congo Democratic Republic,M,Education,Secondary,... if she refuses to have sex with him,2013,23
Congo Democratic Republic,M,Employment,Employed for cash,... for at least one specific reason,2013,59.6
Congo Democratic Republic,M,Employment,Employed for kind,... for at least one specific reason,2013,57.6
Congo Democratic Republic,M,Employment,Unemployed,... for at least one specific reason,2013,67.8
Congo Democratic Republic,M,Employment,Employed for cash,... if she argues with him,2013,42
Congo Democratic Republic,M,Employment,Employed for kind,... if she argues with him,2013,36.1
Congo Democratic Republic,M,Employment,Unemployed,... if she argues with him,2013,45.6
Congo Democratic Republic,M,Employment,Employed for cash,... if she goes out without telling him,2013,31.6
Congo Democratic Republic,M,Employment,Employed for kind,... if she goes out without telling him,2013,30
Congo Democratic Republic,M,Employment,Unemployed,... if she goes out without telling him,2013,37.4
Congo Democratic Republic,M,Employment,Employed for cash,... if she neglects the children,2013,38.9
Congo Democratic Republic,M,Employment,Employed for kind,... if she neglects the children,2013,36.5
Congo Democratic Republic,M,Employment,Unemployed,... if she neglects the children,2013,46.3
Congo Democratic Republic,M,Employment,Employed for cash,... if she refuses to have sex with him,2013,22.9
Congo Democratic Republic,M,Employment,Employed for kind,... if she refuses to have sex with him,2013,20.1
Congo Democratic Republic,M,Employment,Unemployed,... if she refuses to have sex with him,2013,26.4
Congo Democratic Republic,M,Marital status,Married or living together,... for at least one specific reason,2013,56.5
Congo Democratic Republic,M,Marital status,Never married,... for at least one specific reason,2013,67
Congo Democratic Republic,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,2013,59.9
Congo Democratic Republic,M,Marital status,Married or living together,... if she argues with him,2013,38.8
Congo Democratic Republic,M,Marital status,Never married,... if she argues with him,2013,46.3
Congo Democratic Republic,M,Marital status,"Widowed, divorced, separated",... if she argues with him,2013,46
Congo Democratic Republic,M,Marital status,Married or living together,... if she goes out without telling him,2013,29.5
Congo Democratic Republic,M,Marital status,Never married,... if she goes out without telling him,2013,36.9
Congo Democratic Republic,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,2013,29.3
Congo Democratic Republic,M,Marital status,Married or living together,... if she neglects the children,2013,36.8
Congo Democratic Republic,M,Marital status,Never married,... if she neglects the children,2013,44.5
Congo Democratic Republic,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,2013,40.4
Congo Democratic Republic,M,Marital status,Married or living together,... if she refuses to have sex with him,2013,21.4
Congo Democratic Republic,M,Marital status,Never married,... if she refuses to have sex with him,2013,25.6
Congo Democratic Republic,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,2013,26.6
Congo Democratic Republic,M,Residence,Rural,... for at least one specific reason,2013,61.4
Congo Democratic Republic,M,Residence,Urban,... for at least one specific reason,2013,60.4
Congo Democratic Republic,M,Residence,Rural,... if she argues with him,2013,44.2
Congo Democratic Republic,M,Residence,Urban,... if she argues with him,2013,38.9
Congo Democratic Republic,M,Residence,Rural,... if she goes out without telling him,2013,34.7
Congo Democratic Republic,M,Residence,Urban,... if she goes out without telling him,2013,29
Congo Democratic Republic,M,Residence,Rural,... if she neglects the children,2013,40.3
Congo Democratic Republic,M,Residence,Urban,... if she neglects the children,2013,39.8
Congo Democratic Republic,M,Residence,Rural,... if she refuses to have sex with him,2013,27.7
Congo Democratic Republic,M,Residence,Urban,... if she refuses to have sex with him,2013,16.1
Eritrea,F,Education,Higher,... if she burns the food,2002,5.1
Eritrea,F,Education,Secondary,... if she burns the food,2002,15.7
Eritrea,F,Residence,Urban,... if she burns the food,2002,22.2
Eritrea,F,Marital status,Never married,... if she burns the food,2002,23.9
Eritrea,F,Employment,Employed for cash,... if she burns the food,2002,27.2
Eritrea,F,Age,25-34,... if she burns the food,2002,27.4
Eritrea,F,Employment,Unemployed,... if she burns the food,2002,28.2
Eritrea,F,Age,15-24,... if she burns the food,2002,29.3
Eritrea,F,Marital status,"Widowed, divorced, separated",... if she burns the food,2002,29.8
Eritrea,F,Age,35-49,... if she burns the food,2002,30.7
Eritrea,F,Marital status,Married or living together,... if she burns the food,2002,30.9
Eritrea,F,Education,Primary,... if she burns the food,2002,31
Eritrea,F,Education,No education,... if she burns the food,2002,33.8
Eritrea,F,Residence,Rural,... if she burns the food,2002,34.4
Eritrea,F,Employment,Employed for kind,... if she burns the food,2002,46.1
Eritrea,F,Age,15-24,... for at least one specific reason,2002,69.4
Eritrea,F,Age,25-34,... for at least one specific reason,2002,70.1
Eritrea,F,Age,35-49,... for at least one specific reason,2002,73
Eritrea,F,Age,15-24,... if she argues with him,2002,42.6
Eritrea,F,Age,25-34,... if she argues with him,2002,44.5
Eritrea,F,Age,35-49,... if she argues with him,2002,47.2
Eritrea,F,Age,15-24,... if she goes out without telling him,2002,49.5
Eritrea,F,Age,25-34,... if she goes out without telling him,2002,51.4
Eritrea,F,Age,35-49,... if she goes out without telling him,2002,54.7
Eritrea,F,Age,15-24,... if she neglects the children,2002,50.6
Eritrea,F,Age,25-34,... if she neglects the children,2002,50.2
Eritrea,F,Age,35-49,... if she neglects the children,2002,52.2
Eritrea,F,Age,15-24,... if she refuses to have sex with him,2002,43.6
Eritrea,F,Age,25-34,... if she refuses to have sex with him,2002,48.3
Eritrea,F,Age,35-49,... if she refuses to have sex with him,2002,53.1
Eritrea,F,Education,Higher,... for at least one specific reason,2002,32.1
Eritrea,F,Education,No education,... for at least one specific reason,2002,77.5
Eritrea,F,Education,Primary,... for at least one specific reason,2002,73.9
Eritrea,F,Education,Secondary,... for at least one specific reason,2002,50.3
Eritrea,F,Education,Higher,... if she argues with him,2002,9.8
Eritrea,F,Education,No education,... if she argues with him,2002,55.1
Eritrea,F,Education,Primary,... if she argues with him,2002,43.3
Eritrea,F,Education,Secondary,... if she argues with him,2002,20.9
Eritrea,F,Education,Higher,... if she goes out without telling him,2002,9.3
Eritrea,F,Education,No education,... if she goes out without telling him,2002,61.5
Eritrea,F,Education,Primary,... if she goes out without telling him,2002,52.8
Eritrea,F,Education,Secondary,... if she goes out without telling him,2002,26.8
Eritrea,F,Education,Higher,... if she neglects the children,2002,18.8
Eritrea,F,Education,No education,... if she neglects the children,2002,55.2
Eritrea,F,Education,Primary,... if she neglects the children,2002,54.7
Eritrea,F,Education,Secondary,... if she neglects the children,2002,36.3
Eritrea,F,Education,Higher,... if she refuses to have sex with him,2002,9
Eritrea,F,Education,No education,... if she refuses to have sex with him,2002,58.3
Eritrea,F,Education,Primary,... if she refuses to have sex with him,2002,47.3
Eritrea,F,Education,Secondary,... if she refuses to have sex with him,2002,23.8
Eritrea,F,Employment,Employed for cash,... for at least one specific reason,2002,65.5
Eritrea,F,Employment,Employed for kind,... for at least one specific reason,2002,82.8
Eritrea,F,Employment,Unemployed,... for at least one specific reason,2002,70.9
Eritrea,F,Employment,Employed for cash,... if she argues with him,2002,36.8
Eritrea,F,Employment,Employed for kind,... if she argues with him,2002,60.2
Eritrea,F,Employment,Unemployed,... if she argues with him,2002,45
Eritrea,F,Employment,Employed for cash,... if she goes out without telling him,2002,43.8
Eritrea,F,Employment,Employed for kind,... if she goes out without telling him,2002,63.1
Eritrea,F,Employment,Unemployed,... if she goes out without telling him,2002,52.5
Eritrea,F,Employment,Employed for cash,... if she neglects the children,2002,49.5
Eritrea,F,Employment,Employed for kind,... if she neglects the children,2002,62.5
Eritrea,F,Employment,Unemployed,... if she neglects the children,2002,50.3
Eritrea,F,Employment,Employed for cash,... if she refuses to have sex with him,2002,39.8
Eritrea,F,Employment,Employed for kind,... if she refuses to have sex with him,2002,59.5
Eritrea,F,Employment,Unemployed,... if she refuses to have sex with him,2002,48.7
Eritrea,F,Marital status,Married or living together,... for at least one specific reason,2002,73.1
Eritrea,F,Marital status,Never married,... for at least one specific reason,2002,61.4
Eritrea,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,2002,75.9
Eritrea,F,Marital status,Married or living together,... if she argues with him,2002,48.7
Eritrea,F,Marital status,Never married,... if she argues with him,2002,32.8
Eritrea,F,Marital status,"Widowed, divorced, separated",... if she argues with him,2002,44.7
Eritrea,F,Marital status,Married or living together,... if she goes out without telling him,2002,55.6
Eritrea,F,Marital status,Never married,... if she goes out without telling him,2002,39.9
Eritrea,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,2002,53.1
Eritrea,F,Marital status,Married or living together,... if she neglects the children,2002,52.2
Eritrea,F,Marital status,Never married,... if she neglects the children,2002,44.9
Eritrea,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,2002,56.4
Eritrea,F,Marital status,Married or living together,... if she refuses to have sex with him,2002,52.6
Eritrea,F,Marital status,Never married,... if she refuses to have sex with him,2002,32.8
Eritrea,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,2002,51.5
Eritrea,F,Residence,Rural,... for at least one specific reason,2002,77.9
Eritrea,F,Residence,Urban,... for at least one specific reason,2002,61.1
Eritrea,F,Residence,Rural,... if she argues with him,2002,55.3
Eritrea,F,Residence,Urban,... if she argues with him,2002,30.4
Eritrea,F,Residence,Rural,... if she goes out without telling him,2002,61
Eritrea,F,Residence,Urban,... if she goes out without telling him,2002,39.2
Eritrea,F,Residence,Rural,... if she neglects the children,2002,56.5
Eritrea,F,Residence,Urban,... if she neglects the children,2002,43.7
Eritrea,F,Residence,Rural,... if she refuses to have sex with him,2002,58.1
Eritrea,F,Residence,Urban,... if she refuses to have sex with him,2002,34.3
Guinea,F,Education,Higher,... if she burns the food,2018,8.2
Guinea,F,Education,Secondary,... if she burns the food,2018,15.8
Guinea,F,Residence,Urban,... if she burns the food,2018,15.9
Guinea,F,Marital status,Never married,... if she burns the food,2018,17.6
Guinea,F,Age,15-24,... if she burns the food,2018,22
Guinea,F,Marital status,"Widowed, divorced, separated",... if she burns the food,2018,22
Guinea,F,Employment,Employed for cash,... if she burns the food,2018,22.5
Guinea,F,Employment,Unemployed,... if she burns the food,2018,22.7
Guinea,F,Education,Primary,... if she burns the food,2018,23.3
Guinea,F,Age,25-34,... if she burns the food,2018,24.1
Guinea,F,Age,35-49,... if she burns the food,2018,25.1
Guinea,F,Employment,Employed for kind,... if she burns the food,2018,25.5
Guinea,F,Marital status,Married or living together,... if she burns the food,2018,25.8
Guinea,F,Education,No education,... if she burns the food,2018,26.3
Guinea,F,Residence,Rural,... if she burns the food,2018,28.2
Guinea,M,Education,Higher,... if she burns the food,2018,9.2
Guinea,M,Education,Secondary,... if she burns the food,2018,13
Guinea,M,Age,25-34,... if she burns the food,2018,13.9
Guinea,M,Residence,Urban,... if she burns the food,2018,13.9
Guinea,M,Marital status,Married or living together,... if she burns the food,2018,14
Guinea,M,Age,35-49,... if she burns the food,2018,14.6
Guinea,M,Employment,Employed for kind,... if she burns the food,2018,15.7
Guinea,M,Employment,Employed for cash,... if she burns the food,2018,16.6
Guinea,M,Marital status,"Widowed, divorced, separated",... if she burns the food,2018,18.8
Guinea,M,Residence,Rural,... if she burns the food,2018,19.2
Guinea,M,Education,No education,... if she burns the food,2018,19.7
Guinea,M,Marital status,Never married,... if she burns the food,2018,19.8
Guinea,M,Age,15-24,... if she burns the food,2018,20.7
Guinea,M,Employment,Unemployed,... if she burns the food,2018,20.7
Guinea,M,Education,Primary,... if she burns the food,2018,22
Guinea,F,Age,15-24,... for at least one specific reason,2018,65.1
Guinea,F,Age,25-34,... for at least one specific reason,2018,69.4
Guinea,F,Age,35-49,... for at least one specific reason,2018,67.9
Guinea,F,Age,15-24,... if she argues with him,2018,47.2
Guinea,F,Age,25-34,... if she argues with him,2018,49.5
Guinea,F,Age,35-49,... if she argues with him,2018,51
Guinea,F,Age,15-24,... if she goes out without telling him,2018,51.3
Guinea,F,Age,25-34,... if she goes out without telling him,2018,55.5
Guinea,F,Age,35-49,... if she goes out without telling him,2018,55.6
Guinea,F,Age,15-24,... if she neglects the children,2018,50.4
Guinea,F,Age,25-34,... if she neglects the children,2018,53.6
Guinea,F,Age,35-49,... if she neglects the children,2018,53.7
Guinea,F,Age,15-24,... if she refuses to have sex with him,2018,42.3
Guinea,F,Age,25-34,... if she refuses to have sex with him,2018,51.5
Guinea,F,Age,35-49,... if she refuses to have sex with him,2018,51
Guinea,F,Education,Higher,... for at least one specific reason,2018,46.8
Guinea,F,Education,No education,... for at least one specific reason,2018,70.9
Guinea,F,Education,Primary,... for at least one specific reason,2018,65.3
Guinea,F,Education,Secondary,... for at least one specific reason,2018,57.8
Guinea,F,Education,Higher,... if she argues with him,2018,19.4
Guinea,F,Education,No education,... if she argues with him,2018,53
Guinea,F,Education,Primary,... if she argues with him,2018,49.5
Guinea,F,Education,Secondary,... if she argues with him,2018,38.4
Guinea,F,Education,Higher,... if she goes out without telling him,2018,28.9
Guinea,F,Education,No education,... if she goes out without telling him,2018,58.3
Guinea,F,Education,Primary,... if she goes out without telling him,2018,51.7
Guinea,F,Education,Secondary,... if she goes out without telling him,2018,41.7
Guinea,F,Education,Higher,... if she neglects the children,2018,32.9
Guinea,F,Education,No education,... if she neglects the children,2018,55.8
Guinea,F,Education,Primary,... if she neglects the children,2018,49.7
Guinea,F,Education,Secondary,... if she neglects the children,2018,44.1
Guinea,F,Education,Higher,... if she refuses to have sex with him,2018,25.4
Guinea,F,Education,No education,... if she refuses to have sex with him,2018,51.9
Guinea,F,Education,Primary,... if she refuses to have sex with him,2018,45.7
Guinea,F,Education,Secondary,... if she refuses to have sex with him,2018,35.8
Guinea,F,Employment,Employed for cash,... for at least one specific reason,2018,66
Guinea,F,Employment,Employed for kind,... for at least one specific reason,2018,69.9
Guinea,F,Employment,Unemployed,... for at least one specific reason,2018,65.6
Guinea,F,Employment,Employed for cash,... if she argues with him,2018,50.3
Guinea,F,Employment,Employed for kind,... if she argues with him,2018,48.7
Guinea,F,Employment,Unemployed,... if she argues with him,2018,47.7
Guinea,F,Employment,Employed for cash,... if she goes out without telling him,2018,49.9
Guinea,F,Employment,Employed for kind,... if she goes out without telling him,2018,60.2
Guinea,F,Employment,Unemployed,... if she goes out without telling him,2018,51.5
Guinea,F,Employment,Employed for cash,... if she neglects the children,2018,49.3
Guinea,F,Employment,Employed for kind,... if she neglects the children,2018,58.5
Guinea,F,Employment,Unemployed,... if she neglects the children,2018,49.1
Guinea,F,Employment,Employed for cash,... if she refuses to have sex with him,2018,47.4
Guinea,F,Employment,Employed for kind,... if she refuses to have sex with him,2018,49.2
Guinea,F,Employment,Unemployed,... if she refuses to have sex with him,2018,46.2
Guinea,F,Marital status,Married or living together,... for at least one specific reason,2018,71.2
Guinea,F,Marital status,Never married,... for at least one specific reason,2018,57
Guinea,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,2018,61.8
Guinea,F,Marital status,Married or living together,... if she argues with him,2018,52.8
Guinea,F,Marital status,Never married,... if she argues with him,2018,39.4
Guinea,F,Marital status,"Widowed, divorced, separated",... if she argues with him,2018,41.5
Guinea,F,Marital status,Married or living together,... if she goes out without telling him,2018,58.5
Guinea,F,Marital status,Never married,... if she goes out without telling him,2018,41.5
Guinea,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,2018,48.1
Guinea,F,Marital status,Married or living together,... if she neglects the children,2018,55.9
Guinea,F,Marital status,Never married,... if she neglects the children,2018,43
Guinea,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,2018,47.1
Guinea,F,Marital status,Married or living together,... if she refuses to have sex with him,2018,53
Guinea,F,Marital status,Never married,... if she refuses to have sex with him,2018,33.3
Guinea,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,2018,43.8
Guinea,F,Residence,Rural,... for at least one specific reason,2018,70.8
Guinea,F,Residence,Urban,... for at least one specific reason,2018,61.3
Guinea,F,Residence,Rural,... if she argues with him,2018,54.4
Guinea,F,Residence,Urban,... if she argues with him,2018,40
Guinea,F,Residence,Rural,... if she goes out without telling him,2018,58.9
Guinea,F,Residence,Urban,... if she goes out without telling him,2018,45.4
Guinea,F,Residence,Rural,... if she neglects the children,2018,56.1
Guinea,F,Residence,Urban,... if she neglects the children,2018,46.1
Guinea,F,Residence,Rural,... if she refuses to have sex with him,2018,52.2
Guinea,F,Residence,Urban,... if she refuses to have sex with him,2018,40.1
Guinea,M,Age,15-24,... for at least one specific reason,2018,56
Guinea,M,Age,25-34,... for at least one specific reason,2018,57.1
Guinea,M,Age,35-49,... for at least one specific reason,2018,53.2
Guinea,M,Age,15-24,... if she argues with him,2018,34.4
Guinea,M,Age,25-34,... if she argues with him,2018,32
Guinea,M,Age,35-49,... if she argues with him,2018,29.9
Guinea,M,Age,15-24,... if she goes out without telling him,2018,37.4
Guinea,M,Age,25-34,... if she goes out without telling him,2018,39.1
Guinea,M,Age,35-49,... if she goes out without telling him,2018,36.8
Guinea,M,Age,15-24,... if she neglects the children,2018,43.3
Guinea,M,Age,25-34,... if she neglects the children,2018,43.8
Guinea,M,Age,35-49,... if she neglects the children,2018,42.9
Guinea,M,Age,15-24,... if she refuses to have sex with him,2018,26
Guinea,M,Age,25-34,... if she refuses to have sex with him,2018,24.4
Guinea,M,Age,35-49,... if she refuses to have sex with him,2018,25.9
Guinea,M,Education,Higher,... for at least one specific reason,2018,39.9
Guinea,M,Education,No education,... for at least one specific reason,2018,64.5
Guinea,M,Education,Primary,... for at least one specific reason,2018,54.8
Guinea,M,Education,Secondary,... for at least one specific reason,2018,47.3
Guinea,M,Education,Higher,... if she argues with him,2018,20.4
Guinea,M,Education,No education,... if she argues with him,2018,39.8
Guinea,M,Education,Primary,... if she argues with him,2018,29.8
Guinea,M,Education,Secondary,... if she argues with him,2018,26.4
Guinea,M,Education,Higher,... if she goes out without telling him,2018,23.8
Guinea,M,Education,No education,... if she goes out without telling him,2018,47.3
Guinea,M,Education,Primary,... if she goes out without telling him,2018,35.9
Guinea,M,Education,Secondary,... if she goes out without telling him,2018,28.7
Guinea,M,Education,Higher,... if she neglects the children,2018,30.9
Guinea,M,Education,No education,... if she neglects the children,2018,50.2
Guinea,M,Education,Primary,... if she neglects the children,2018,43
Guinea,M,Education,Secondary,... if she neglects the children,2018,37.5
Guinea,M,Education,Higher,... if she refuses to have sex with him,2018,10.7
Guinea,M,Education,No education,... if she refuses to have sex with him,2018,34
Guinea,M,Education,Primary,... if she refuses to have sex with him,2018,27.5
Guinea,M,Education,Secondary,... if she refuses to have sex with him,2018,17
Guinea,M,Employment,Employed for cash,... for at least one specific reason,2018,55.5
Guinea,M,Employment,Employed for kind,... for at least one specific reason,2018,56.4
Guinea,M,Employment,Unemployed,... for at least one specific reason,2018,52.2
Guinea,M,Employment,Employed for cash,... if she argues with him,2018,32.9
Guinea,M,Employment,Employed for kind,... if she argues with him,2018,32
Guinea,M,Employment,Unemployed,... if she argues with him,2018,31.3
Guinea,M,Employment,Employed for cash,... if she goes out without telling him,2018,38.8
Guinea,M,Employment,Employed for kind,... if she goes out without telling him,2018,37.4
Guinea,M,Employment,Unemployed,... if she goes out without telling him,2018,34.6
Guinea,M,Employment,Employed for cash,... if she neglects the children,2018,44.3
Guinea,M,Employment,Employed for kind,... if she neglects the children,2018,42.6
Guinea,M,Employment,Unemployed,... if she neglects the children,2018,41.9
Guinea,M,Employment,Employed for cash,... if she refuses to have sex with him,2018,25.5
Guinea,M,Employment,Employed for kind,... if she refuses to have sex with him,2018,27.1
Guinea,M,Employment,Unemployed,... if she refuses to have sex with him,2018,21.7
Guinea,M,Marital status,Married or living together,... for at least one specific reason,2018,55.4
Guinea,M,Marital status,Never married,... for at least one specific reason,2018,55.4
Guinea,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,2018,55.4
Guinea,M,Marital status,Married or living together,... if she argues with him,2018,30.9
Guinea,M,Marital status,Never married,... if she argues with him,2018,33.6
Guinea,M,Marital status,"Widowed, divorced, separated",... if she argues with him,2018,37.5
Guinea,M,Marital status,Married or living together,... if she goes out without telling him,2018,39.5
Guinea,M,Marital status,Never married,... if she goes out without telling him,2018,35.9
Guinea,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,2018,32.5
Guinea,M,Marital status,Married or living together,... if she neglects the children,2018,43.9
Guinea,M,Marital status,Never married,... if she neglects the children,2018,42.6
Guinea,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,2018,50.9
Guinea,M,Marital status,Married or living together,... if she refuses to have sex with him,2018,25.4
Guinea,M,Marital status,Never married,... if she refuses to have sex with him,2018,25.4
Guinea,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,2018,37.6
Guinea,M,Residence,Rural,... for at least one specific reason,2018,60.4
Guinea,M,Residence,Urban,... for at least one specific reason,2018,48.8
Guinea,M,Residence,Rural,... if she argues with him,2018,38
Guinea,M,Residence,Urban,... if she argues with him,2018,25
Guinea,M,Residence,Rural,... if she goes out without telling him,2018,43.6
Guinea,M,Residence,Urban,... if she goes out without telling him,2018,29.9
Guinea,M,Residence,Rural,... if she neglects the children,2018,47.7
Guinea,M,Residence,Urban,... if she neglects the children,2018,37.6
Guinea,M,Residence,Rural,... if she refuses to have sex with him,2018,29.2
Guinea,M,Residence,Urban,... if she refuses to have sex with him,2018,20.7
Mali,F,Age,15-24,... for at least one specific reason,2018,76.5
Mali,F,Age,25-34,... for at least one specific reason,2018,81.4
Mali,F,Age,35-49,... for at least one specific reason,2018,81
Mali,F,Age,15-24,... if she argues with him,2018,65.5
Mali,F,Age,25-34,... if she argues with him,2018,70.8
Mali,F,Age,35-49,... if she argues with him,2018,69.8
Mali,F,Age,15-24,... if she burns the food,2018,22.2
Mali,F,Age,25-34,... if she burns the food,2018,22.9
Mali,F,Age,35-49,... if she burns the food,2018,22.8
Mali,F,Age,15-24,... if she goes out without telling him,2018,51.4
Mali,F,Age,25-34,... if she goes out without telling him,2018,55.3
Mali,F,Age,35-49,... if she goes out without telling him,2018,55.2
Mali,F,Age,15-24,... if she neglects the children,2018,50.3
Mali,F,Age,25-34,... if she neglects the children,2018,53.1
Mali,F,Age,35-49,... if she neglects the children,2018,52
Mali,F,Age,15-24,... if she refuses to have sex with him,2018,59.4
Mali,F,Age,25-34,... if she refuses to have sex with him,2018,64.5
